date,country_code,supplier_id,financial_risk,operational_risk,geopolitical_risk,compliance_risk,cyber_risk,climate_risk,supply_chain_risk,currency_risk,overall_risk_score,overall_risk,risk_category,risk_trend,assessment_method,assessed_by,mitigation_plan,next_review_date
2018-01,TH,SUP-0177,39.74,26.57,23.64,52.08,34.8,11.26,24.42,27.73,30.03,30.03,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,TH,SUP-0178,35.14,31.16,25.49,51.57,38.71,9.47,22.84,23.92,29.79,29.79,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,PL,SUP-0179,33.02,36.6,12.24,37.08,28.94,7.38,21.65,10.01,23.37,23.37,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,PL,SUP-0180,37.59,20.5,19.51,38.86,31.68,13.21,18.81,15.51,24.46,24.46,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,PL,SUP-0181,29.48,30.38,18.7,39.19,22.76,10.38,23.7,7.61,22.77,22.77,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,PL,SUP-0182,35.8,32.13,10.58,37.93,33.54,11.96,22.97,10.33,24.41,24.41,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,PL,SUP-0183,38.98,29.24,14.69,40.51,31.33,12.67,22.93,4.99,24.42,24.42,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,PL,SUP-0184,30.42,32.98,14.31,38.96,32.03,11.4,15.83,10.2,23.27,23.27,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,PL,SUP-0185,28.61,30.69,16.67,37.99,21.87,13.87,19.77,12.72,22.77,22.77,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,PL,SUP-0186,37.08,24.37,15.2,37.24,34.95,10.21,13.92,8.74,22.71,22.71,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,TR,SUP-0187,57.99,27.28,53.31,45.32,27.99,13.49,26.24,41.49,36.64,36.64,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,TR,SUP-0188,47.61,37.2,48.14,47.19,36.06,15.72,41.91,43.62,39.68,39.68,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,TR,SUP-0189,53.65,30.82,56.04,44.44,35.88,12.31,31.63,39.75,38.06,38.06,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,TR,SUP-0190,52.28,39.27,58.01,49.71,32.01,12.11,29.43,37.36,38.77,38.77,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,TR,SUP-0191,40.38,29.0,51.15,52.0,36.11,15.01,27.94,36.79,36.05,36.05,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,TR,SUP-0192,51.42,33.96,49.14,47.58,36.57,15.29,29.08,41.57,38.08,38.08,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,ZA,SUP-0193,46.84,30.89,43.55,46.25,30.3,18.83,26.47,8.61,31.47,31.47,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,ZA,SUP-0194,61.44,31.46,48.68,44.08,30.31,27.81,31.13,2.17,34.64,34.64,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,ZA,SUP-0195,51.97,33.27,43.47,47.17,38.15,17.63,25.85,4.31,32.73,32.73,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,ZA,SUP-0196,51.93,38.39,42.97,46.65,31.35,21.63,37.21,5.52,34.46,34.46,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,AU,SUP-0197,29.57,27.77,25.14,27.67,35.67,0.9,15.4,19.96,22.76,22.76,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,AU,SUP-0198,26.27,12.61,21.49,25.67,26.16,0,2.89,24.5,17.45,17.45,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,AU,SUP-0199,33.76,33.23,24.22,25.85,37.71,2.95,21.03,26.31,25.63,25.63,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,AU,SUP-0200,20.26,39.35,19.3,23.51,37.78,9.12,21.36,23.8,24.31,24.31,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,CA,SUP-0201,30.39,45.92,8.52,23.51,37.49,6.33,24.74,10.5,23.42,23.42,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,CA,SUP-0202,35.61,30.11,9.36,24.24,30.9,4.13,19.09,4.57,19.75,19.75,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,CA,SUP-0203,31.57,31.29,7.16,21.66,31.98,6.22,14.29,12.28,19.56,19.56,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,CA,SUP-0204,28.73,21.26,9.31,23.02,35.61,13.66,8.43,10.63,18.83,18.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-01,CA,SUP-0205,22.94,26.59,14.31,23.3,31.66,7.97,18.64,9.81,19.4,19.4,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-02-15
2018-02,CN,SUP-0001,45.45,23.09,33.18,45.67,22.0,1.27,18.32,9.92,24.86,24.86,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0002,41.95,27.89,36.26,44.77,32.67,2.74,25.49,10.6,27.8,27.8,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0003,41.2,33.94,33.78,48.08,32.84,4.19,33.01,7.42,29.31,29.31,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0004,39.46,30.71,36.39,40.64,32.47,2.0,25.91,11.11,27.33,27.33,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0005,43.43,35.46,41.16,45.39,27.91,5.8,31.59,9.65,30.05,30.05,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0006,47.04,33.79,39.31,44.88,27.12,4.59,28.96,9.82,29.44,29.44,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0007,50.09,9.36,35.79,46.26,34.64,4.79,21.43,8.92,26.41,26.41,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0008,49.76,20.61,34.8,37.53,35.54,3.42,19.83,6.97,26.06,26.06,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0009,51.98,32.17,32.57,42.37,36.87,1.45,29.73,10.63,29.72,29.72,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0010,44.1,32.22,33.72,43.65,29.57,2.15,29.84,7.91,27.89,27.89,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0011,46.88,18.87,32.82,39.78,32.71,2.97,18.31,8.64,25.12,25.12,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0012,43.63,29.82,40.64,44.62,37.61,9.5,31.13,6.76,30.46,30.46,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0013,44.43,34.48,38.6,44.42,30.97,6.98,23.8,12.99,29.58,29.58,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0014,46.96,28.54,36.67,44.01,27.25,2.41,26.48,14.99,28.41,28.41,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0015,53.69,31.79,34.31,42.24,29.71,6.46,25.69,10.97,29.36,29.36,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0016,46.17,40.3,30.41,44.72,32.57,4.33,31.72,9.0,29.9,29.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0017,50.17,19.88,31.03,43.18,36.2,3.26,19.02,10.18,26.62,26.62,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0018,44.22,22.42,40.04,46.1,28.95,0.22,22.61,8.43,26.62,26.62,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0019,52.89,23.01,38.41,42.36,33.25,0,23.17,4.87,27.24,27.24,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0020,46.29,23.57,29.99,49.22,35.39,7.49,26.34,12.37,28.83,28.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0021,48.5,36.39,32.16,39.16,29.66,5.11,30.61,7.84,28.68,28.68,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0022,38.18,26.2,32.18,43.69,30.45,3.97,22.59,6.37,25.45,25.45,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0023,50.11,19.32,37.46,49.78,30.59,2.94,23.31,6.82,27.54,27.54,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0024,47.74,38.76,34.31,43.73,42.18,7.77,32.69,6.77,31.74,31.74,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0025,53.85,34.47,37.13,49.59,29.6,2.92,32.49,8.27,31.04,31.04,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0026,43.44,20.32,33.03,46.67,26.43,6.1,21.76,5.07,25.35,25.35,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0027,50.69,28.76,31.67,45.88,32.25,1.59,20.78,10.81,27.8,27.8,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0028,45.7,22.39,34.59,42.95,37.03,8.85,26.81,10.23,28.57,28.57,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0029,42.5,44.67,34.33,40.55,33.07,3.79,34.5,2.68,29.51,29.51,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0030,42.57,19.54,34.35,43.39,26.93,5.66,23.01,9.6,25.63,25.63,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0031,46.82,40.45,33.38,43.08,27.75,1.93,33.02,4.11,28.82,28.82,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0032,48.92,38.3,40.16,42.21,29.97,8.66,34.22,1.45,30.48,30.48,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0033,47.51,33.38,35.77,44.93,33.41,5.03,25.67,14.31,30.0,30.0,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0034,43.15,33.69,35.31,41.3,29.58,6.09,32.75,13.02,29.36,29.36,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,CN,SUP-0035,45.34,36.14,33.25,44.35,28.47,7.15,25.4,7.08,28.4,28.4,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0036,34.42,35.78,45.78,42.94,32.69,12.52,20.62,5.13,28.74,28.74,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0037,44.5,16.12,42.96,49.41,33.36,15.4,17.48,9.68,28.62,28.62,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0038,38.79,32.85,40.61,45.76,35.77,12.61,16.54,3.17,28.26,28.26,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0039,37.25,34.98,42.06,46.07,35.25,10.07,29.14,0.41,29.41,29.41,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0040,43.27,30.11,49.64,41.83,36.51,17.31,26.59,6.95,31.53,31.53,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0041,44.23,35.6,45.17,47.35,33.86,16.29,24.15,7.09,31.72,31.72,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0042,44.19,20.77,43.48,42.21,25.9,11.24,12.59,3.44,25.48,25.48,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0043,39.68,40.45,43.29,54.37,38.71,14.49,22.21,7.42,32.58,32.58,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0044,44.75,31.27,47.36,43.68,27.89,19.63,19.45,5.34,29.92,29.92,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0045,41.87,44.94,47.18,46.29,30.68,17.98,34.68,7.04,33.83,33.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0046,36.77,34.35,49.14,44.63,31.98,15.11,27.5,4.05,30.44,30.44,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0047,39.8,27.91,43.95,42.86,36.72,18.04,28.16,5.66,30.39,30.39,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0048,40.13,33.46,45.91,47.07,31.09,18.41,18.06,4.73,29.86,29.86,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0049,35.14,41.7,40.83,44.79,33.61,16.96,30.01,5.1,31.02,31.02,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0050,37.75,28.6,43.49,44.19,25.65,16.29,16.7,8.89,27.7,27.7,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0051,40.47,25.57,46.52,46.05,26.14,15.72,24.55,7.42,29.06,29.06,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0052,31.72,39.23,38.59,48.63,35.28,19.57,26.85,8.28,31.02,31.02,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0053,43.61,22.39,37.87,50.49,37.5,15.16,23.88,10.7,30.2,30.2,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0054,46.16,37.98,43.5,52.49,28.89,16.87,27.02,5.41,32.29,32.29,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0055,46.04,35.54,41.93,48.96,30.74,14.59,27.02,8.53,31.67,31.67,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0056,40.54,52.45,45.51,42.32,32.4,11.83,31.74,9.2,33.25,33.25,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0057,41.29,31.88,45.61,46.29,31.25,15.62,22.93,4.67,29.94,29.94,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0058,39.77,20.81,41.81,48.11,47.89,14.71,15.71,5.5,29.29,29.29,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0059,49.03,33.97,51.84,43.81,37.15,14.94,25.81,6.12,32.83,32.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0060,43.04,36.49,44.69,46.83,27.83,16.19,25.16,2.96,30.4,30.4,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0061,46.06,42.22,43.55,45.56,28.79,16.59,25.31,2.35,31.3,31.3,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0062,31.12,18.75,41.86,44.0,41.45,18.15,15.83,8.0,27.4,27.4,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0063,42.83,38.0,50.51,50.12,27.46,18.81,29.29,2.73,32.47,32.47,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0064,42.36,23.39,43.1,49.35,35.92,17.49,16.76,9.68,29.76,29.76,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,IN,SUP-0065,42.85,33.4,43.75,48.11,34.91,12.48,24.99,4.93,30.68,30.68,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0066,30.39,40.92,20.02,28.9,34.04,4.54,24.23,18.61,25.21,25.21,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0067,34.16,31.43,15.87,21.35,30.52,0.88,14.35,18.76,20.91,20.91,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0068,29.06,34.39,16.05,27.14,27.9,5.16,13.75,10.49,20.49,20.49,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0069,35.39,23.7,21.9,27.47,34.39,3.14,14.26,15.0,21.91,21.91,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0070,35.29,42.47,19.17,24.14,35.56,10.27,25.91,16.17,26.12,26.12,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0071,30.45,21.67,19.16,28.34,33.51,5.57,11.13,19.98,21.23,21.23,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0072,29.75,25.11,17.81,27.69,27.05,6.07,19.44,12.14,20.63,20.63,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0073,36.8,31.0,19.31,23.8,33.59,4.33,14.34,17.09,22.53,22.53,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0074,28.08,29.07,18.44,34.85,31.94,3.02,12.27,15.47,21.64,21.64,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0075,25.37,30.8,14.89,25.51,41.06,5.81,9.18,16.99,21.2,21.2,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0076,31.28,28.32,18.45,26.96,30.23,9.06,7.58,17.61,21.19,21.19,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0077,29.25,29.55,15.25,26.74,37.67,5.48,18.29,16.83,22.38,22.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0078,34.24,41.87,16.19,26.57,37.02,5.36,25.64,16.16,25.38,25.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0079,35.35,42.67,21.48,27.82,29.37,11.2,21.85,15.43,25.65,25.65,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0080,32.76,21.04,18.89,27.15,38.38,6.92,11.24,14.1,21.31,21.31,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0081,25.49,30.89,15.14,26.68,32.61,6.07,16.27,13.75,20.86,20.86,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0082,34.91,10.22,19.91,30.5,32.64,2.52,9.2,14.65,19.32,19.32,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0083,28.58,25.82,17.98,26.31,30.53,2.92,19.71,9.5,20.17,20.17,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0084,29.05,36.5,16.07,28.56,37.82,7.78,25.31,15.08,24.52,24.52,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0085,24.13,26.68,20.21,28.54,30.17,6.25,23.42,12.69,21.51,21.51,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0086,25.01,11.82,12.17,31.87,28.65,6.2,14.34,17.86,18.49,18.49,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0087,29.14,24.19,15.01,29.86,30.88,3.81,11.5,14.58,19.87,19.87,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0088,30.2,31.89,18.39,30.43,27.83,3.81,15.81,14.45,21.6,21.6,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0089,24.06,34.41,10.25,28.61,35.91,3.61,21.12,15.17,21.64,21.64,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,US,SUP-0090,28.01,41.85,20.05,31.1,34.68,8.67,21.7,13.8,24.98,24.98,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0091,23.93,25.5,19.09,24.94,36.47,7.15,15.52,22.95,21.94,21.94,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0092,26.07,37.29,16.87,20.69,30.08,6.83,21.2,10.83,21.23,21.23,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0093,23.52,34.79,15.3,24.55,37.17,1.88,19.69,18.12,21.88,21.88,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0094,23.21,31.59,16.35,27.56,32.22,0.8,15.3,23.17,21.27,21.27,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0095,28.2,33.55,16.94,25.38,33.98,6.73,20.3,20.43,23.19,23.19,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0096,29.91,27.48,20.41,22.65,25.96,1.41,12.64,20.96,20.18,20.18,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0097,25.26,41.18,16.85,32.13,37.22,3.57,15.13,21.69,24.13,24.13,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0098,23.98,30.07,16.99,16.43,33.62,5.11,17.91,16.52,20.08,20.08,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0099,28.44,29.51,16.23,26.47,35.01,5.42,5.63,14.38,20.14,20.14,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0100,30.57,15.56,15.87,22.8,35.19,5.84,7.66,19.97,19.18,19.18,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0101,27.0,41.42,19.42,25.87,29.7,5.75,26.77,19.11,24.38,24.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0102,25.08,26.76,22.42,22.66,31.06,9.71,14.47,19.39,21.44,21.44,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0103,26.45,17.3,18.26,23.09,36.77,1.79,10.25,10.22,18.02,18.02,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0104,17.93,34.23,20.04,18.79,26.05,4.11,14.59,19.51,19.41,19.41,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0105,31.5,18.97,20.15,15.86,32.46,8.03,9.3,14.21,18.81,18.81,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0106,25.92,40.05,19.07,19.41,33.23,2.62,19.86,16.69,22.11,22.11,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0107,28.58,24.39,14.46,23.1,36.15,4.73,14.59,17.89,20.49,20.49,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,DE,SUP-0108,23.24,29.68,18.34,23.32,34.67,0,16.29,16.63,20.27,20.27,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0109,20.95,25.67,7.75,20.01,29.9,1.05,10.78,24.98,17.64,17.64,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0110,22.87,27.37,4.6,25.0,35.65,1.6,12.42,22.02,18.94,18.94,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0111,26.01,19.16,4.02,26.11,27.42,1.5,6.87,25.34,17.05,17.05,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0112,24.9,15.69,6.33,23.52,33.78,7.6,6.16,25.24,17.9,17.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0113,17.7,33.7,3.21,30.71,26.74,5.29,15.41,21.67,19.3,19.3,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0114,26.73,24.8,10.09,26.78,33.07,3.44,14.5,22.65,20.26,20.26,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0115,18.89,20.58,2.04,25.32,26.79,4.31,14.09,23.52,16.94,16.94,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0116,19.65,23.6,0,24.03,38.02,10.01,12.25,28.57,19.52,19.52,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0117,18.41,18.01,2.07,25.73,30.81,9.07,9.61,25.8,17.44,17.44,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
2018-02,JP,SUP-0118,20.38,37.65,6.05,22.42,27.16,2.6,21.59,21.93,19.97,19.97,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2018-03-15
