date,country_code,country,gdp_growth,gdp_growth_rate,inflation,inflation_rate,interest_rate,industrial_production_index,unemployment_rate,manufacturing_pmi,retail_sales_index,consumer_confidence,business_confidence,exchange_rate_usd,trade_balance_usd,government_debt_percent_gdp,credit_rating,stock_market_index,oil_price_usd,gold_price_usd
2018-05,US,United States,1.054,1.054,3.408,3.408,3.906,85.48,7.382,48.672,95.909,58.454,60.636,0.996455,16029704.87,50.804,A,1094.538,46.453,1282.855
2018-05,DE,Germany,0.868,0.868,2.235,2.235,3.501,88.936,7.542,47.939,95.242,57.387,59.436,0.895762,18131791.86,63.256,AAA,1083.872,46.453,1282.855
2018-05,JP,Japan,0.917,0.917,2.103,2.103,3.411,87.114,7.499,48.087,95.419,57.671,59.755,145.415453,33981435.11,56.504,A,1086.707,46.453,1282.855
2018-05,VN,Vietnam,3.318,3.318,2.541,2.541,3.726,74.012,5.442,59.189,103.992,71.388,75.186,24259.804309,65387505.72,110.457,AA,1223.879,46.453,1282.855
2018-05,BR,Brazil,0.825,0.825,4.067,4.067,4.311,65.662,7.579,46.523,95.088,57.14,59.158,4.823928,25855747.07,36.419,BBB,1081.404,46.453,1282.855
2018-05,KR,South Korea,0.858,0.858,2.882,2.882,3.861,86.013,7.551,47.738,95.205,57.329,59.37,1327.202923,26318434.22,54.107,BB,1083.286,46.453,1282.855
2018-05,MX,Mexico,1.212,1.212,3.75,3.75,4.356,72.173,7.247,48.761,96.472,59.356,61.65,17.170296,6187891.0,25.935,AA,1103.557,46.453,1282.855
2018-05,TH,Thailand,2.084,2.084,0.385,0.385,2.781,70.794,6.5,52.968,99.585,64.335,67.252,35.1949,-10114807.19,76.863,AA,1153.353,46.453,1282.855
2018-05,PL,Poland,1.945,1.945,5.349,5.349,4.941,75.515,6.619,52.525,99.089,63.543,66.361,3.928245,-13763423.9,110.49,AAA,1145.427,46.453,1282.855
2018-05,TR,Turkey,1.677,1.677,53.262,53.262,26.496,69.084,6.849,50.883,98.131,62.009,64.635,26.561436,50293242.14,32.156,AA,1130.09,46.453,1282.855
2018-05,ZA,South Africa,3.391,3.391,5.323,5.323,4.896,63.845,5.379,59.053,104.252,71.803,75.654,17.956949,20259148.83,94.897,AA,1228.035,46.453,1282.855
2018-05,AU,Australia,1.035,1.035,3.531,3.531,3.951,77.67,7.399,48.174,95.839,58.342,60.51,1.482591,-12957007.29,128.695,AA,1093.419,46.453,1282.855
2018-05,CA,Canada,1.118,1.118,3.915,3.915,3.996,79.782,7.327,48.691,96.136,58.818,61.045,1.3367,16923046.82,37.831,AA,1098.179,46.453,1282.855
2018-06,IN,India,0.809,0.809,4.712,4.712,4.714,75.287,7.592,46.944,95.032,57.05,59.057,82.715935,65242806.53,67.669,A,1084.505,45.05,1284.982
2018-06,CN,China,0.917,0.917,1.643,1.643,3.229,91.954,7.499,48.337,95.419,57.671,59.755,7.052668,-6074048.08,27.615,A,1090.707,45.05,1284.982
2018-06,US,United States,0.98,0.98,3.485,3.485,3.949,85.316,7.446,48.299,95.642,58.027,60.156,0.978888,60696868.12,115.572,BBB,1094.274,45.05,1284.982
2018-06,DE,Germany,0.831,0.831,2.362,2.362,3.544,88.852,7.573,47.757,95.112,57.18,59.202,0.916999,1115276.09,105.036,AAA,1085.798,45.05,1284.982
2018-06,JP,Japan,0.868,0.868,1.67,1.67,3.454,87.002,7.542,47.839,95.242,57.387,59.436,145.105284,23392285.38,35.929,BBB,1087.872,45.05,1284.982
2018-06,VN,Vietnam,3.228,3.228,3.318,3.318,3.769,73.851,5.519,58.741,103.672,70.875,74.61,24509.053464,70949656.24,55.549,AAA,1222.752,45.05,1284.982
2018-06,BR,Brazil,0.858,0.858,4.129,4.129,4.354,65.718,7.551,46.688,95.205,57.329,59.37,4.907792,63809381.26,68.267,AA,1087.286,45.05,1284.982
2018-06,KR,South Korea,0.904,0.904,3.028,3.028,3.904,86.116,7.511,47.969,95.371,57.593,59.668,1306.198902,51883140.67,74.572,AA,1089.935,45.05,1284.982
2018-06,MX,Mexico,1.316,1.316,3.771,3.771,4.399,72.365,7.158,49.281,96.844,59.95,62.319,17.104938,45011196.77,86.568,BBB,1113.499,45.05,1284.982
2018-06,TH,Thailand,2.224,2.224,0.669,0.669,2.824,71.042,6.38,53.668,100.084,65.135,68.151,34.899087,26766631.46,65.712,AA,1165.345,45.05,1284.982
2018-06,PL,Poland,2.084,2.084,5.838,5.838,4.984,75.779,6.5,53.218,99.585,64.335,67.252,3.896117,17019869.73,57.881,AAA,1157.353,45.05,1284.982
2018-06,TR,Turkey,1.809,1.809,53.685,53.685,26.539,69.315,6.735,51.544,98.603,62.765,65.485,26.827861,-18779869.98,119.936,AA,1141.647,45.05,1284.982
2018-06,ZA,South Africa,3.458,3.458,5.277,5.277,4.939,63.95,5.322,59.391,104.494,72.19,76.088,18.297092,-17740286.78,52.576,AA,1235.897,45.05,1284.982
2018-06,AU,Australia,1.118,1.118,3.537,3.537,3.994,77.836,7.327,48.591,96.136,58.818,61.045,1.490055,30125794.52,101.027,BBB,1102.179,45.05,1284.982
2018-06,CA,Canada,1.212,1.212,3.585,3.585,4.039,79.975,7.247,49.161,96.472,59.356,61.65,1.332559,78545158.95,60.11,AAA,1107.557,45.05,1284.982
2018-07,IN,India,0.8,0.8,5.208,5.208,4.771,75.27,7.6,46.901,95.0,57.001,59.001,81.889539,71951250.96,124.31,A,1088.006,43.73,1288.084
2018-07,CN,China,0.868,0.868,1.688,1.688,3.286,91.836,7.542,48.089,95.242,57.387,59.436,7.075999,52687583.54,83.262,A,1091.872,43.73,1288.084
2018-07,US,United States,0.917,0.917,3.562,3.562,4.006,85.178,7.499,47.987,95.419,57.671,59.755,0.978538,30482782.22,83.616,A,1094.707,43.73,1288.084
2018-07,DE,Germany,0.809,0.809,2.528,2.528,3.601,88.8,7.592,47.644,95.032,57.05,59.057,0.91584,13086994.16,110.604,AA,1088.505,43.73,1288.084
2018-07,JP,Japan,0.831,0.831,1.912,1.912,3.511,86.921,7.573,47.657,95.112,57.18,59.202,147.212139,29691659.41,92.688,BBB,1089.798,43.73,1288.084
2018-07,VN,Vietnam,3.128,3.128,2.826,2.826,3.826,73.671,5.604,58.241,103.315,70.304,73.967,24468.620811,-10929187.61,95.275,BBB,1221.038,43.73,1288.084
2018-07,BR,Brazil,0.904,0.904,3.875,3.875,4.411,65.797,7.511,46.919,95.371,57.593,59.668,4.982489,49166340.87,109.062,AA,1093.935,43.73,1288.084
2018-07,KR,South Korea,0.963,0.963,3.612,3.612,3.961,86.248,7.46,48.266,95.583,57.932,60.049,1331.39999,56240374.35,71.771,BB,1097.324,43.73,1288.084
2018-07,MX,Mexico,1.429,1.429,4.282,4.282,4.456,72.574,7.061,49.845,97.247,60.595,63.044,17.04048,-18499255.83,77.081,AAA,1123.945,43.73,1288.084
2018-07,TH,Thailand,2.363,2.363,1.072,1.072,2.881,71.29,6.26,54.366,100.583,65.932,69.049,35.084226,77442192.04,113.377,AAA,1177.324,43.73,1288.084
2018-07,PL,Poland,2.224,2.224,5.911,5.911,5.041,76.045,6.38,53.918,100.084,65.135,68.151,3.953627,75169299.01,110.858,BBB,1169.345,43.73,1288.084
2018-07,TR,Turkey,1.945,1.945,53.331,53.331,26.596,69.554,6.619,52.225,99.089,63.543,66.361,26.449631,77042850.54,92.608,BB,1153.427,43.73,1288.084
2018-07,ZA,South Africa,3.513,3.513,6.112,6.112,4.996,64.035,5.274,59.666,104.69,72.504,76.442,18.287186,62440030.18,39.669,A,1243.04,43.73,1288.084
2018-07,AU,Australia,1.212,1.212,3.794,3.794,4.051,78.024,7.247,49.061,96.472,59.356,61.65,1.492522,17516362.3,31.528,AAA,1111.557,43.73,1288.084
2018-07,CA,Canada,1.316,1.316,3.61,3.61,4.096,80.188,7.158,49.681,96.844,59.95,62.319,1.320965,7962216.78,60.719,AA,1117.499,43.73,1288.084
2018-08,IN,India,0.805,0.805,5.022,5.022,4.842,75.28,7.595,46.927,95.019,57.031,59.035,82.722265,34898439.78,123.941,AAA,1092.307,42.502,1292.171
2018-08,CN,China,0.831,0.831,2.223,2.223,3.357,91.75,7.573,47.907,95.112,57.18,59.202,6.998687,-9451324.34,128.736,AAA,1093.798,42.502,1292.171
2018-08,US,United States,0.868,0.868,3.661,3.661,4.077,85.069,7.542,47.739,95.242,57.387,59.436,0.999835,-19515754.55,55.246,AA,1095.872,42.502,1292.171
2018-08,DE,Germany,0.8,0.8,2.551,2.551,3.672,88.78,7.6,47.601,95.0,57.001,59.001,0.895727,22507610.56,122.807,AA,1092.006,42.502,1292.171
2018-08,JP,Japan,0.809,0.809,2.485,2.485,3.582,86.87,7.592,47.544,95.032,57.05,59.057,149.583737,-18179462.23,122.657,BB,1092.505,42.502,1292.171
2018-08,VN,Vietnam,3.019,3.019,3.162,3.162,3.897,73.474,5.698,57.694,102.925,69.679,73.264,24451.559566,50968117.72,112.079,BBB,1218.793,42.502,1292.171
2018-08,BR,Brazil,0.963,0.963,4.553,4.553,4.482,65.897,7.46,47.216,95.583,57.932,60.049,4.974547,3397680.45,81.939,A,1101.324,42.502,1292.171
2018-08,KR,South Korea,1.035,1.035,2.981,2.981,4.032,86.407,7.399,48.624,95.839,58.342,60.51,1308.081232,45117261.58,27.627,AA,1105.419,42.502,1292.171
2018-08,MX,Mexico,1.55,1.55,4.382,4.382,4.527,72.797,6.958,50.448,97.677,61.283,63.819,16.929804,8469393.69,113.98,BBB,1134.832,42.502,1292.171
2018-08,TH,Thailand,2.501,2.501,0.919,0.919,2.952,71.535,6.142,55.056,101.076,66.721,69.936,35.344725,-4568650.08,78.401,A,1189.21,42.502,1292.171
2018-08,PL,Poland,2.363,2.363,5.941,5.941,5.112,76.31,6.26,54.616,100.583,65.932,69.049,3.970927,37908471.39,50.744,BBB,1181.324,42.502,1292.171
2018-08,TR,Turkey,2.084,2.084,53.783,53.783,26.667,69.796,6.5,52.918,99.585,64.335,67.252,27.210587,22811514.07,63.239,BBB,1165.353,42.502,1292.171
2018-08,ZA,South Africa,3.555,3.555,5.827,5.827,5.067,64.1,5.238,59.875,104.84,72.743,76.711,18.134935,56312628.28,119.233,AA,1249.434,42.502,1292.171
2018-08,AU,Australia,1.316,1.316,3.547,3.547,4.122,78.232,7.158,49.581,96.844,59.95,62.319,1.504934,50187976.89,78.6,AAA,1121.499,42.502,1292.171
2018-08,CA,Canada,1.429,1.429,3.959,3.959,4.167,80.42,7.061,50.245,97.247,60.595,63.044,1.333376,385231.08,50.053,AAA,1127.945,42.502,1292.171
2018-09,IN,India,0.825,0.825,5.29,5.29,4.924,75.318,7.579,47.023,95.088,57.14,59.158,82.208069,2538092.23,91.716,AAA,1097.404,41.378,1297.243
2018-09,CN,China,0.809,0.809,2.229,2.229,3.439,91.696,7.592,47.794,95.032,57.05,59.057,7.07315,42733263.63,79.795,AAA,1096.505,41.378,1297.243
2018-09,US,United States,0.831,0.831,4.241,4.241,4.159,84.989,7.573,47.557,95.112,57.18,59.202,0.983376,-19793210.41,27.882,BB,1097.798,41.378,1297.243
2018-09,DE,Germany,0.805,0.805,2.575,2.575,3.754,88.792,7.595,47.627,95.019,57.031,59.035,0.923821,46303839.52,66.274,AAA,1096.307,41.378,1297.243
2018-09,JP,Japan,0.8,0.8,2.875,2.875,3.664,86.85,7.6,47.501,95.0,57.001,59.001,150.309388,59113324.8,43.759,A,1096.006,41.378,1297.243
2018-09,VN,Vietnam,2.901,2.901,3.092,3.092,3.979,73.263,5.799,57.107,102.505,69.008,72.509,24059.972356,6635948.14,116.013,BB,1216.082,41.378,1297.243
2018-09,BR,Brazil,1.035,1.035,4.48,4.48,4.564,66.019,7.399,47.574,95.839,58.342,60.51,4.938456,-6670157.79,101.546,AA,1109.419,41.378,1297.243
2018-09,KR,South Korea,1.118,1.118,3.551,3.551,4.114,86.593,7.327,49.041,96.136,58.818,61.045,1323.967748,50608516.48,82.778,BB,1114.179,41.378,1297.243
2018-09,MX,Mexico,1.677,1.677,4.672,4.672,4.609,73.032,6.849,51.083,98.131,62.009,64.635,17.238798,15640069.29,85.771,AA,1146.09,41.378,1297.243
2018-09,TH,Thailand,2.636,2.636,1.099,1.099,3.034,71.774,6.026,55.731,101.558,67.492,70.804,35.663241,22232557.05,114.976,AA,1200.923,41.378,1297.243
2018-09,PL,Poland,2.501,2.501,6.016,6.016,5.194,76.572,6.142,55.306,101.076,66.721,69.936,3.894347,62639544.0,125.722,BBB,1193.21,41.378,1297.243
2018-09,TR,Turkey,2.224,2.224,53.901,53.901,26.749,70.041,6.38,53.618,100.084,65.135,68.151,26.767122,12307952.36,58.438,AAA,1177.345,41.378,1297.243
2018-09,ZA,South Africa,3.583,3.583,6.462,6.462,5.149,64.144,5.214,60.017,104.941,72.905,76.894,18.234417,27055660.82,124.004,BB,1255.053,41.378,1297.243
2018-09,AU,Australia,1.429,1.429,3.78,3.78,4.204,78.458,7.061,50.145,97.247,60.595,63.044,1.532831,29568743.76,83.1,AAA,1131.945,41.378,1297.243
2018-09,CA,Canada,1.55,1.55,3.716,3.716,4.249,80.667,6.958,50.848,97.677,61.283,63.819,1.33637,66268731.66,97.502,BB,1138.832,41.378,1297.243
2018-10,IN,India,0.858,0.858,5.663,5.663,5.018,75.382,7.551,47.188,95.205,57.329,59.37,82.676714,36836977.55,96.794,AA,1103.286,40.366,1303.286
2018-10,CN,China,0.8,0.8,2.166,2.166,3.533,91.675,7.6,47.751,95.0,57.001,59.001,7.093982,45789124.55,50.483,BB,1100.006,40.366,1303.286
2018-10,US,United States,0.809,0.809,3.579,3.579,4.253,84.939,7.592,47.444,95.032,57.05,59.057,1.005964,3229096.92,124.843,BB,1100.505,40.366,1303.286
2018-10,DE,Germany,0.825,0.825,3.279,3.279,3.848,88.837,7.579,47.723,95.088,57.14,59.158,0.913059,71033211.15,88.664,A,1101.404,40.366,1303.286
2018-10,JP,Japan,0.805,0.805,2.256,2.256,3.758,86.862,7.595,47.527,95.019,57.031,59.035,149.13889,54459115.35,88.723,AA,1100.307,40.366,1303.286
2018-10,VN,Vietnam,2.777,2.777,3.729,3.729,4.073,73.039,5.905,56.485,102.061,68.297,71.709,24459.370158,69721690.67,45.171,AAA,1212.969,40.366,1303.286
2018-10,BR,Brazil,1.118,1.118,4.484,4.484,4.658,66.161,7.327,47.991,96.136,58.818,61.045,4.870809,9878016.01,123.512,AAA,1118.179,40.366,1303.286
2018-10,KR,South Korea,1.212,1.212,3.766,3.766,4.208,86.802,7.247,49.511,96.472,59.356,61.65,1338.510496,49975167.77,70.194,AA,1123.557,40.366,1303.286
2018-10,MX,Mexico,1.809,1.809,4.911,4.911,4.703,73.276,6.735,51.744,98.603,62.765,65.485,17.126424,-6764935.44,91.9,A,1157.647,40.366,1303.286
2018-10,TH,Thailand,2.767,2.767,1.035,1.035,3.128,72.006,5.914,56.384,102.024,68.239,71.644,35.329038,32063899.36,99.376,BB,1212.388,40.366,1303.286
2018-10,PL,Poland,2.636,2.636,6.424,6.424,5.288,76.829,6.026,55.981,101.558,67.492,70.804,3.950881,77448989.81,53.18,AAA,1204.923,40.366,1303.286
2018-10,TR,Turkey,2.363,2.363,54.148,54.148,26.843,70.286,6.26,54.316,100.583,65.932,69.049,26.71557,-3691714.51,89.289,AA,1189.324,40.366,1303.286
2018-10,ZA,South Africa,3.598,3.598,6.231,6.231,5.243,64.167,5.202,60.09,104.993,72.988,76.987,18.510902,74423475.44,125.866,AA,1259.883,40.366,1303.286
2018-10,AU,Australia,1.55,1.55,4.082,4.082,4.298,78.699,6.958,50.748,97.677,61.283,63.819,1.51363,26456669.5,48.16,AA,1142.832,40.366,1303.286
2018-10,CA,Canada,1.677,1.677,4.048,4.048,4.343,80.927,6.849,51.483,98.131,62.009,64.635,1.331546,7100801.85,120.728,BB,1150.09,40.366,1303.286
2018-11,IN,India,0.904,0.904,5.439,5.439,5.122,75.473,7.511,47.419,95.371,57.593,59.668,83.241701,63762057.13,74.124,AAA,1109.935,39.475,1310.275
2018-11,CN,China,0.805,0.805,2.467,2.467,3.637,91.688,7.595,47.777,95.019,57.031,59.035,7.061207,58246283.27,28.568,BBB,1104.307,39.475,1310.275
2018-11,US,United States,0.8,0.8,4.32,4.32,4.357,84.92,7.6,47.401,95.0,57.001,59.001,1.004444,71150561.63,128.254,BBB,1104.006,39.475,1310.275
2018-11,DE,Germany,0.858,0.858,3.225,3.225,3.952,88.912,7.551,47.888,95.205,57.329,59.37,0.924346,66761032.11,94.2,A,1107.286,39.475,1310.275
2018-11,JP,Japan,0.825,0.825,3.09,3.09,3.862,86.905,7.579,47.623,95.088,57.14,59.158,149.146955,72767550.74,96.399,BB,1105.404,39.475,1310.275
2018-11,VN,Vietnam,2.647,2.647,3.772,3.772,4.177,72.804,6.017,55.834,101.595,67.553,70.872,24453.433136,1109612.81,114.141,AA,1209.528,39.475,1310.275
2018-11,BR,Brazil,1.212,1.212,4.577,4.577,4.762,66.321,7.247,48.461,96.472,59.356,61.65,4.92367,57977213.37,47.232,BB,1127.557,39.475,1310.275
2018-11,KR,South Korea,1.316,1.316,3.807,3.807,4.312,87.034,7.158,50.031,96.844,59.95,62.319,1329.569911,29323922.06,45.825,BBB,1133.499,39.475,1310.275
2018-11,MX,Mexico,1.945,1.945,5.31,5.31,4.807,73.528,6.619,52.425,99.089,63.543,66.361,17.189078,-15840355.26,87.355,A,1169.427,39.475,1310.275
2018-11,TH,Thailand,2.892,2.892,1.208,1.208,3.232,72.228,5.807,57.009,102.471,68.953,72.447,35.797742,-5417219.79,115.434,BBB,1223.529,39.475,1310.275
2018-11,PL,Poland,2.767,2.767,6.118,6.118,5.392,77.077,5.914,56.634,102.024,68.239,71.644,3.962324,36606312.94,111.367,BB,1216.388,39.475,1310.275
2018-11,TR,Turkey,2.501,2.501,54.056,54.056,26.947,70.527,6.142,55.006,101.076,66.721,69.936,27.163205,-17790337.12,107.911,AAA,1201.21,39.475,1310.275
2018-11,ZA,South Africa,3.599,3.599,6.302,6.302,5.347,64.168,5.201,60.093,104.995,72.992,76.99,18.300867,9136438.87,104.768,AA,1263.915,39.475,1310.275
2018-11,AU,Australia,1.677,1.677,3.861,3.861,4.402,78.953,6.849,51.383,98.131,62.009,64.635,1.542896,47537235.85,62.147,BBB,1154.09,39.475,1310.275
2018-11,CA,Canada,1.809,1.809,4.291,4.291,4.447,81.198,6.735,52.144,98.603,62.765,65.485,1.342094,-4951050.27,111.279,BBB,1161.647,39.475,1310.275
2018-12,IN,India,0.963,0.963,5.608,5.608,5.233,75.588,7.46,47.716,95.583,57.932,60.049,83.340829,4284587.36,60.101,BB,1117.324,38.712,1318.174
2018-12,CN,China,0.825,0.825,2.604,2.604,3.748,91.733,7.579,47.873,95.088,57.14,59.158,7.113545,-14553678.88,72.299,BBB,1109.404,38.712,1318.174
2018-12,US,United States,0.805,0.805,3.745,3.745,4.468,84.932,7.595,47.427,95.019,57.031,59.035,0.994883,59762825.15,115.599,BBB,1108.307,38.712,1318.174
2018-12,DE,Germany,0.904,0.904,3.179,3.179,4.063,89.019,7.511,48.119,95.371,57.593,59.668,0.914458,28328236.77,126.283,AA,1113.935,38.712,1318.174
2018-12,JP,Japan,0.858,0.858,2.944,2.944,3.973,86.979,7.551,47.788,95.205,57.329,59.37,148.664035,-7922263.83,122.679,A,1111.286,38.712,1318.174
2018-12,VN,Vietnam,2.512,2.512,3.381,3.381,4.288,72.562,6.133,55.16,101.114,66.783,70.006,24391.219955,50511129.52,98.305,AAA,1205.831,38.712,1318.174
2018-12,BR,Brazil,1.316,1.316,5.205,5.205,4.873,66.498,7.158,48.981,96.844,59.95,62.319,4.965635,52948863.99,126.691,AA,1137.499,38.712,1318.174
2018-12,KR,South Korea,1.429,1.429,4.062,4.062,4.423,87.285,7.061,50.595,97.247,60.595,63.044,1361.026723,31450624.47,28.679,AAA,1143.945,38.712,1318.174
2018-12,MX,Mexico,2.084,2.084,5.047,5.047,4.918,73.785,6.5,53.118,99.585,64.335,67.252,16.982918,74790350.39,30.009,A,1181.353,38.712,1318.174
2018-12,TH,Thailand,3.01,3.01,1.369,1.369,3.343,72.437,5.706,57.599,102.892,69.628,73.206,35.865404,1427792.26,35.753,AA,1234.275,38.712,1318.174
2018-12,PL,Poland,2.892,2.892,6.254,6.254,5.503,77.314,5.807,57.259,102.471,68.953,72.447,4.054468,-1369618.39,73.67,AA,1227.529,38.712,1318.174
2018-12,TR,Turkey,2.636,2.636,53.403,53.403,27.058,70.763,6.026,55.681,101.558,67.492,70.804,26.925835,64718379.95,52.476,AA,1212.923,38.712,1318.174
2018-12,ZA,South Africa,3.585,3.585,6.263,6.263,5.458,64.147,5.213,60.026,104.947,72.915,76.904,18.649739,25300851.96,32.855,AA,1267.149,38.712,1318.174
2018-12,AU,Australia,1.809,1.809,4.139,4.139,4.513,79.218,6.735,52.044,98.603,62.765,65.485,1.535888,-6634061.91,117.605,BB,1165.647,38.712,1318.174
2018-12,CA,Canada,1.945,1.945,4.401,4.401,4.558,81.477,6.619,52.825,99.089,63.543,66.361,1.364587,52700865.16,72.486,AAA,1173.427,38.712,1318.174
2019-01,IN,India,1.035,1.035,6.208,6.208,5.351,75.728,7.399,48.074,95.839,58.342,60.51,83.188383,39914971.97,103.45,AA,1125.419,38.084,1326.934
2019-01,CN,China,0.858,0.858,2.965,2.965,3.866,91.812,7.551,48.038,95.205,57.329,59.37,7.095288,-18029493.58,71.39,BB,1115.286,38.084,1326.934
2019-01,US,United States,0.825,0.825,4.312,4.312,4.586,84.974,7.579,47.523,95.088,57.14,59.158,1.005477,56915264.14,124.885,AA,1113.404,38.084,1326.934
2019-01,DE,Germany,0.963,0.963,3.212,3.212,4.181,89.155,7.46,48.416,95.583,57.932,60.049,0.926493,38653672.21,40.322,BB,1121.324,38.084,1326.934
2019-01,JP,Japan,0.904,0.904,2.972,2.972,4.091,87.084,7.511,48.019,95.371,57.593,59.668,149.692262,52513666.83,100.533,AA,1117.935,38.084,1326.934
2019-01,VN,Vietnam,2.374,2.374,4.036,4.036,4.406,72.314,6.251,54.471,100.622,65.996,69.12,24847.480153,28768422.12,114.76,BB,1201.956,38.084,1326.934
2019-01,BR,Brazil,1.429,1.429,5.369,5.369,4.991,66.689,7.061,49.545,97.247,60.595,63.044,4.969319,15627827.5,60.772,BB,1147.945,38.084,1326.934
2019-01,KR,South Korea,1.55,1.55,4.535,4.535,4.541,87.553,6.958,51.198,97.677,61.283,63.819,1336.706003,-994937.44,29.805,AA,1154.832,38.084,1326.934
2019-01,MX,Mexico,2.224,2.224,5.316,5.316,5.036,74.044,6.38,53.818,100.084,65.135,68.151,17.304413,-6493283.22,90.123,A,1193.345,38.084,1326.934
2019-01,TH,Thailand,3.12,3.12,1.878,1.878,3.461,72.633,5.612,58.149,103.285,70.256,73.913,35.640042,26371629.4,85.255,AA,1244.559,38.084,1326.934
2019-01,PL,Poland,3.01,3.01,6.223,6.223,5.621,77.539,5.706,57.849,102.892,69.628,73.206,4.049096,77447486.54,72.407,A,1238.275,38.084,1326.934
2019-01,TR,Turkey,2.767,2.767,53.969,53.969,27.176,70.992,5.914,56.334,102.024,68.239,71.644,26.994954,66761472.94,77.494,AAA,1224.388,38.084,1326.934
2019-01,ZA,South Africa,3.558,3.558,6.624,6.624,5.576,64.105,5.236,59.889,104.849,72.759,76.729,18.460523,22143560.39,91.445,AAA,1269.591,38.084,1326.934
2019-01,AU,Australia,1.945,1.945,4.767,4.767,4.631,79.49,6.619,52.725,99.089,63.543,66.361,1.520471,42734062.55,94.648,BBB,1177.427,38.084,1326.934
2019-01,CA,Canada,2.084,2.084,4.638,4.638,4.676,81.762,6.5,53.518,99.585,64.335,67.252,1.373401,79744902.07,58.449,BBB,1185.353,38.084,1326.934
2019-02,IN,India,1.118,1.118,5.944,5.944,5.472,75.89,7.327,48.491,96.136,58.818,61.045,83.243085,29515052.26,30.21,BB,1134.179,37.595,1336.496
2019-02,CN,China,0.904,0.904,3.045,3.045,3.987,91.922,7.511,48.269,95.371,57.593,59.668,7.195605,52028215.28,56.334,AA,1121.935,37.595,1336.496
2019-02,US,United States,0.858,0.858,4.652,4.652,4.707,85.047,7.551,47.688,95.205,57.329,59.37,1.002904,-19287225.96,119.402,AAA,1119.286,37.595,1336.496
2019-02,DE,Germany,1.035,1.035,3.292,3.292,4.302,89.32,7.399,48.774,95.839,58.342,60.51,0.925415,41214130.47,38.361,BBB,1129.419,37.595,1336.496
2019-02,JP,Japan,0.963,0.963,3.51,3.51,4.212,87.217,7.46,48.316,95.583,57.932,60.049,150.121467,58822707.47,72.481,AA,1125.324,37.595,1336.496
2019-02,VN,Vietnam,2.235,2.235,4.097,4.097,4.527,72.062,6.37,53.773,100.124,65.198,68.223,25058.832267,50297500.48,53.22,AA,1197.982,37.595,1336.496
2019-02,BR,Brazil,1.55,1.55,5.326,5.326,5.112,66.894,6.958,50.148,97.677,61.283,63.819,5.032401,69040295.61,65.643,BB,1158.832,37.595,1336.496
2019-02,KR,South Korea,1.677,1.677,4.243,4.243,4.662,87.835,6.849,51.833,98.131,62.009,64.635,1330.295147,-5383764.92,127.134,A,1166.09,37.595,1336.496
2019-02,MX,Mexico,2.363,2.363,5.637,5.637,5.157,74.302,6.26,54.516,100.583,65.932,69.049,17.456616,77436975.49,105.161,BBB,1205.324,37.595,1336.496
2019-02,TH,Thailand,3.221,3.221,1.833,1.833,3.582,72.811,5.525,58.653,103.645,70.832,74.561,36.258518,2177333.88,49.895,AAA,1254.318,37.595,1336.496
2019-02,PL,Poland,3.12,3.12,6.628,6.628,5.742,77.748,5.612,58.399,103.285,70.256,73.913,4.015263,56392072.02,87.694,AAA,1248.559,37.595,1336.496
2019-02,TR,Turkey,2.892,2.892,54.494,54.494,27.297,71.211,5.807,56.959,102.471,68.953,72.447,27.197007,-40458.67,61.883,BB,1235.529,37.595,1336.496
2019-02,ZA,South Africa,3.517,3.517,6.434,6.434,5.697,64.041,5.271,59.685,104.704,72.526,76.467,18.738586,-14018065.16,114.197,BBB,1271.258,37.595,1336.496
2019-02,AU,Australia,2.084,2.084,4.509,4.509,4.752,79.767,6.5,53.418,99.585,64.335,67.252,1.557219,37711085.9,84.434,A,1189.353,37.595,1336.496
2019-02,CA,Canada,2.224,2.224,4.064,4.064,4.797,82.048,6.38,54.218,100.084,65.135,68.151,1.363079,-6329375.03,48.451,AAA,1197.345,37.595,1336.496
2019-03,IN,India,1.212,1.212,6.41,6.41,5.597,76.074,7.247,48.961,96.472,59.356,61.65,84.06825,-8342752.08,129.11,BB,1143.557,37.25,1346.792
2019-03,CN,China,0.963,0.963,2.573,2.573,4.112,92.063,7.46,48.566,95.583,57.932,60.049,7.119985,62341409.63,56.529,BBB,1129.324,37.25,1346.792
