date,year,month,quarter,country_code,commodity_code,country,commodity,unit,price_usd,price_local_currency,currency_code,exchange_rate,volume_traded,market_volatility_index,economic_cycle_phase,price_change_pct,is_anomaly
2015-10,2015,10,4,PL,GLS,Poland,Glass,USD/ton,805.6108,3170.9495,PLN,3.936081,42171,6.132,expansion,3.235,false
2015-10,2015,10,4,PL,PAP,Poland,Paper,USD/ton,704.1658,2778.3237,PLN,3.945553,89846,7.19,expansion,9.113,false
2015-10,2015,10,4,TR,STL,Turkey,Steel,USD/ton,288.2655,7582.5142,TRY,26.303926,29588,5.943,expansion,2.694,false
2015-10,2015,10,4,TR,COP,Turkey,Copper,USD/ton,3744.0517,99507.8641,TRY,26.577588,38734,8.322,expansion,0.921,false
2015-10,2015,10,4,TR,PLA,Turkey,Plastic,USD/ton,996.3965,26607.8961,TRY,26.704124,31050,4.421,expansion,1.204,false
2015-10,2015,10,4,TR,CTN,Turkey,Cotton,USD/ton,1517.3766,40541.0229,TRY,26.717839,103055,10.536,expansion,12.959,false
2015-10,2015,10,4,TR,SLC,Turkey,Silicon,USD/ton,2245.1723,60222.259,TRY,26.823,66816,10.739,expansion,4.969,false
2015-10,2015,10,4,TR,ALM,Turkey,Aluminum,USD/ton,1201.0688,32135.5156,TRY,26.755765,22568,5.174,expansion,-0.498,false
2015-10,2015,10,4,TR,LIT,Turkey,Lithium,USD/ton,17740.6689,477906.8501,TRY,26.938491,85181,21.495,expansion,18.557,true
2015-10,2015,10,4,TR,NIC,Turkey,Nickel,USD/ton,9869.3523,263754.0101,TRY,26.724551,34204,15.305,expansion,9.444,false
2015-10,2015,10,4,TR,REE,Turkey,Rare Earth,USD/ton,41616.1946,1088135.8885,TRY,26.146934,6814,18.534,expansion,-1.525,false
2015-10,2015,10,4,TR,SEM,Turkey,Semiconductors,USD/unit,5.0249,133.4376,TRY,26.555275,16397,11.882,expansion,-5.377,false
2015-10,2015,10,4,TR,RBR,Turkey,Rubber,USD/ton,1275.4058,33754.1773,TRY,26.465442,9116,6.281,expansion,-0.802,false
2015-10,2015,10,4,TR,TIM,Turkey,Timber,USD/m³,325.6352,8750.9207,TRY,26.873385,10439,9.167,expansion,-6.191,false
2015-10,2015,10,4,TR,CEM,Turkey,Cement,USD/ton,108.9153,2907.3772,TRY,26.693919,23625,4.051,expansion,0.147,false
2015-10,2015,10,4,TR,GLS,Turkey,Glass,USD/ton,729.0154,19257.8569,TRY,26.416254,19775,5.133,expansion,-0.38,false
2015-10,2015,10,4,TR,PAP,Turkey,Paper,USD/ton,633.5233,16821.5309,TRY,26.552347,81297,6.957,expansion,8.448,false
2015-10,2015,10,4,ZA,STL,South Africa,Steel,USD/ton,274.6163,4979.578,ZAR,18.132856,45366,6.671,expansion,-4.773,false
2015-10,2015,10,4,ZA,COP,South Africa,Copper,USD/ton,3578.6513,65253.089,ZAR,18.233989,9847,8.107,expansion,-0.306,false
2015-10,2015,10,4,ZA,PLA,South Africa,Plastic,USD/ton,958.519,17567.8326,ZAR,18.328101,11319,4.719,expansion,-2.055,false
2015-10,2015,10,4,ZA,CTN,South Africa,Cotton,USD/ton,1456.1552,26699.1154,ZAR,18.33535,49359,9.799,expansion,10.853,false
2015-10,2015,10,4,ZA,SLC,South Africa,Silicon,USD/ton,2164.5746,39443.2492,ZAR,18.222171,45793,10.176,expansion,-3.36,false
2015-10,2015,10,4,ZA,ALM,South Africa,Aluminum,USD/ton,1198.9191,21782.8036,ZAR,18.168701,36723,5.797,expansion,2.278,false
2015-10,2015,10,4,ZA,LIT,South Africa,Lithium,USD/ton,17422.4915,316282.7672,ZAR,18.153705,20504,24.029,expansion,25.798,true
2015-10,2015,10,4,ZA,NIC,South Africa,Nickel,USD/ton,8890.3507,160976.9604,ZAR,18.10693,33634,13.577,expansion,-4.505,false
2015-10,2015,10,4,ZA,REE,South Africa,Rare Earth,USD/ton,44387.641,801758.7286,ZAR,18.062657,34743,19.294,expansion,3.698,false
2015-10,2015,10,4,ZA,SEM,South Africa,Semiconductors,USD/unit,4.9267,89.3237,ZAR,18.130369,1263,10.028,expansion,0.081,false
2015-10,2015,10,4,ZA,RBR,South Africa,Rubber,USD/ton,1249.7835,22623.9982,ZAR,18.102334,7143,6.835,expansion,2.386,false
2015-10,2015,10,4,ZA,TIM,South Africa,Timber,USD/m³,315.6393,5921.9715,ZAR,18.761832,17355,10.486,expansion,-9.96,false
2015-10,2015,10,4,ZA,CEM,South Africa,Cement,USD/ton,105.4495,1913.3635,ZAR,18.144835,48225,4.332,expansion,-0.949,false
2015-10,2015,10,4,ZA,GLS,South Africa,Glass,USD/ton,716.6854,13123.5712,ZAR,18.31148,48374,5.606,expansion,1.732,false
2015-10,2015,10,4,ZA,PAP,South Africa,Paper,USD/ton,618.1437,11048.0814,ZAR,17.872998,17959,6.793,expansion,7.979,false
2015-10,2015,10,4,AU,STL,Australia,Steel,USD/ton,363.9967,540.8526,AUD,1.485872,8529,5.327,expansion,-0.933,false
2015-10,2015,10,4,AU,COP,Australia,Copper,USD/ton,4661.1164,6952.1228,AUD,1.491515,9013,10.231,expansion,-6.374,false
2015-10,2015,10,4,AU,PLA,Australia,Plastic,USD/ton,1274.6752,1907.0324,AUD,1.496093,19250,4.303,expansion,-0.865,false
2015-10,2015,10,4,AU,CTN,Australia,Cotton,USD/ton,1944.8717,2894.1356,AUD,1.488086,108709,10.864,expansion,13.898,false
2015-10,2015,10,4,AU,SLC,Australia,Silicon,USD/ton,2853.777,4238.0108,AUD,1.485053,41586,9.653,expansion,1.864,false
2015-10,2015,10,4,AU,ALM,Australia,Aluminum,USD/ton,1532.474,2308.0018,AUD,1.506063,27103,6.029,expansion,-2.939,false
2015-10,2015,10,4,AU,LIT,Australia,Lithium,USD/ton,22612.3005,33778.8563,AUD,1.493827,68992,21.719,expansion,19.196,true
2015-10,2015,10,4,AU,NIC,Australia,Nickel,USD/ton,11670.5708,17456.0019,AUD,1.495728,42072,13.051,expansion,3.004,false
2015-10,2015,10,4,AU,REE,Australia,Rare Earth,USD/ton,57334.8516,86608.633,AUD,1.510576,19266,18.395,expansion,-1.129,false
2015-10,2015,10,4,AU,SEM,Australia,Semiconductors,USD/unit,6.6892,9.9106,AUD,1.481582,19958,10.817,expansion,2.333,false
2015-10,2015,10,4,AU,RBR,Australia,Rubber,USD/ton,1632.2819,2438.4502,AUD,1.49389,13162,6.458,expansion,1.309,false
2015-10,2015,10,4,AU,TIM,Australia,Timber,USD/m³,412.2716,621.4285,AUD,1.507328,12759,11.071,expansion,-11.632,false
2015-10,2015,10,4,AU,CEM,Australia,Cement,USD/ton,140.8682,210.9469,AUD,1.497477,48174,4.819,expansion,2.339,false
2015-10,2015,10,4,AU,GLS,Australia,Glass,USD/ton,945.142,1411.6706,AUD,1.493607,46371,5.124,expansion,-0.354,false
2015-10,2015,10,4,AU,PAP,Australia,Paper,USD/ton,824.9575,1226.9511,AUD,1.48729,22883,7.136,expansion,8.959,false
2015-10,2015,10,4,CA,STL,Canada,Steel,USD/ton,367.9803,486.874,CAD,1.323098,35502,5.113,expansion,0.322,false
2015-10,2015,10,4,CA,COP,Canada,Copper,USD/ton,4624.5312,6152.4762,CAD,1.3304,36397,8.92,expansion,-2.627,false
2015-10,2015,10,4,CA,PLA,Canada,Plastic,USD/ton,1246.5363,1649.9977,CAD,1.323666,39552,4.225,expansion,-0.643,false
2015-10,2015,10,4,CA,CTN,Canada,Cotton,USD/ton,1884.499,2486.147,CAD,1.319261,57078,9.454,expansion,9.868,false
2015-10,2015,10,4,CA,SLC,Canada,Silicon,USD/ton,2727.3458,3587.5046,CAD,1.315383,6285,9.721,expansion,-2.06,false
2015-10,2015,10,4,CA,ALM,Canada,Aluminum,USD/ton,1519.7681,1997.9765,CAD,1.314659,23773,5.272,expansion,-0.776,false
2015-10,2015,10,4,CA,LIT,Canada,Lithium,USD/ton,22162.0277,29485.5189,CAD,1.330452,88109,20.591,expansion,15.976,false
2015-10,2015,10,4,CA,NIC,Canada,Nickel,USD/ton,11864.9177,15617.6331,CAD,1.316287,47660,12.3,expansion,0.858,false
2015-10,2015,10,4,CA,REE,Canada,Rare Earth,USD/ton,52666.9459,69759.3942,CAD,1.324538,40683,19.601,expansion,-4.575,false
2015-10,2015,10,4,CA,SEM,Canada,Semiconductors,USD/unit,6.4974,8.6011,CAD,1.323786,49412,10.836,expansion,-2.39,false
2015-10,2015,10,4,CA,RBR,Canada,Rubber,USD/ton,1621.6289,2150.0948,CAD,1.325886,16611,6.851,expansion,2.431,false
2015-10,2015,10,4,CA,TIM,Canada,Timber,USD/m³,405.148,533.6333,CAD,1.317132,45217,9.645,expansion,-7.558,false
2015-10,2015,10,4,CA,CEM,Canada,Cement,USD/ton,136.0797,180.7261,CAD,1.32809,34091,4.318,expansion,0.91,false
2015-10,2015,10,4,CA,GLS,Canada,Glass,USD/ton,921.3393,1201.2412,CAD,1.303799,16734,5.671,expansion,1.916,false
2015-10,2015,10,4,CA,PAP,Canada,Paper,USD/ton,801.4481,1070.4779,CAD,1.33568,89392,7.359,expansion,9.597,false
2015-11,2015,11,4,IN,STL,India,Steel,USD/ton,264.0866,21533.3588,INR,81.539005,22061,5.327,expansion,0.934,false
2015-11,2015,11,4,IN,COP,India,Copper,USD/ton,3305.9089,270508.83,INR,81.825857,8958,8.826,expansion,-2.359,false
2015-11,2015,11,4,IN,PLA,India,Plastic,USD/ton,910.8007,73667.5151,INR,80.882143,42456,4.055,expansion,-0.157,false
2015-11,2015,11,4,IN,CTN,India,Cotton,USD/ton,1397.3348,114102.0196,INR,81.656893,40978,6.584,expansion,1.668,false
2015-11,2015,11,4,IN,SLC,India,Silicon,USD/ton,2064.7092,168283.8935,INR,81.50489,23417,11.037,expansion,5.819,false
2015-11,2015,11,4,IN,ALM,India,Aluminum,USD/ton,1106.8976,90088.0291,INR,81.387865,32139,5.505,expansion,-1.444,false
2015-11,2015,11,4,IN,LIT,India,Lithium,USD/ton,14320.0867,1161948.4176,INR,81.141158,70614,16.067,expansion,3.05,false
2015-11,2015,11,4,IN,NIC,India,Nickel,USD/ton,8332.5051,688381.8436,INR,82.614032,34075,12.267,expansion,-0.762,false
2015-11,2015,11,4,IN,REE,India,Rare Earth,USD/ton,39916.2491,3248134.366,INR,81.373737,32525,19.619,expansion,-4.626,false
2015-11,2015,11,4,IN,SEM,India,Semiconductors,USD/unit,4.7928,385.6634,INR,80.466834,10828,10.591,expansion,1.69,false
2015-11,2015,11,4,IN,RBR,India,Rubber,USD/ton,1139.4845,92938.2614,INR,81.56167,34284,6.762,expansion,-2.176,false
2015-11,2015,11,4,IN,TIM,India,Timber,USD/m³,293.778,24048.6217,INR,81.859848,39936,7.081,expansion,0.23,false
2015-11,2015,11,4,IN,CEM,India,Cement,USD/ton,100.8545,8059.1327,INR,79.90854,30027,4.183,expansion,-0.523,false
2015-11,2015,11,4,IN,GLS,India,Glass,USD/ton,665.2577,54177.6153,INR,81.438539,5332,5.492,expansion,-1.407,false
2015-11,2015,11,4,IN,PAP,India,Paper,USD/ton,580.7024,47526.5489,INR,81.843214,58146,4.362,expansion,-1.035,false
2015-11,2015,11,4,CN,STL,China,Steel,USD/ton,273.1768,1894.0897,CNY,6.933566,22985,5.202,expansion,-0.578,false
2015-11,2015,11,4,CN,COP,China,Copper,USD/ton,3603.2275,25280.8176,CNY,7.016159,46769,8.507,expansion,-1.448,false
2015-11,2015,11,4,CN,PLA,China,Plastic,USD/ton,973.8016,6799.1593,CNY,6.982078,10165,4.031,expansion,-0.089,false
2015-11,2015,11,4,CN,CTN,China,Cotton,USD/ton,1499.7357,10480.5771,CNY,6.988283,33681,6.183,expansion,-0.524,false
2015-11,2015,11,4,CN,SLC,China,Silicon,USD/ton,2089.578,14443.4414,CNY,6.912133,78257,10.511,expansion,-4.317,false
2015-11,2015,11,4,CN,ALM,China,Aluminum,USD/ton,1191.7753,8447.1489,CNY,7.087871,41061,5.156,expansion,0.447,false
2015-11,2015,11,4,CN,LIT,China,Lithium,USD/ton,16314.6054,112292.1836,CNY,6.882924,80228,15.99,expansion,-2.83,false
2015-11,2015,11,4,CN,NIC,China,Nickel,USD/ton,9686.5099,67901.5065,CNY,7.009904,5701,14.955,expansion,8.443,false
2015-11,2015,11,4,CN,REE,China,Rare Earth,USD/ton,40892.2139,283010.5012,CNY,6.92089,13514,18.446,expansion,-1.273,false
2015-11,2015,11,4,CN,SEM,China,Semiconductors,USD/unit,4.8408,33.6475,CNY,6.95088,21263,10.309,expansion,-0.884,false
2015-11,2015,11,4,CN,RBR,China,Rubber,USD/ton,1249.6772,8712.7883,CNY,6.972031,13798,6.158,expansion,0.451,false
2015-11,2015,11,4,CN,TIM,China,Timber,USD/m³,312.3949,2193.0632,CNY,7.020163,14533,7.282,expansion,-0.806,false
2015-11,2015,11,4,CN,CEM,China,Cement,USD/ton,105.4895,738.1127,CNY,6.997029,37959,4.806,expansion,-2.302,false
2015-11,2015,11,4,CN,GLS,China,Glass,USD/ton,714.7779,4999.9282,CNY,6.99508,2263,5.867,expansion,2.477,false
2015-11,2015,11,4,CN,PAP,China,Paper,USD/ton,619.4027,4257.3557,CNY,6.873325,92054,4.252,expansion,-0.719,false
2015-11,2015,11,4,US,STL,United States,Steel,USD/ton,382.9928,374.8965,USD,0.97886,6654,6.12,expansion,3.2,false
2015-11,2015,11,4,US,COP,United States,Copper,USD/ton,4897.923,4821.4293,USD,0.984382,34693,8.836,expansion,-2.389,false
2015-11,2015,11,4,US,PLA,United States,Plastic,USD/ton,1331.0653,1298.633,USD,0.975634,5455,4.805,expansion,2.301,false
2015-11,2015,11,4,US,CTN,United States,Cotton,USD/ton,2017.3613,1960.0799,USD,0.971606,11009,7.229,expansion,3.512,false
2015-11,2015,11,4,US,SLC,United States,Silicon,USD/ton,2930.4779,2894.3243,USD,0.987663,102369,9.154,expansion,-0.44,false
2015-11,2015,11,4,US,ALM,United States,Aluminum,USD/ton,1585.0141,1543.4779,USD,0.973794,17926,5.907,expansion,-2.59,false
2015-11,2015,11,4,US,LIT,United States,Lithium,USD/ton,21499.2,21123.6676,USD,0.982533,47139,18.0,expansion,-8.57,false
2015-11,2015,11,4,US,NIC,United States,Nickel,USD/ton,12623.4059,12366.166,USD,0.979622,44206,12.233,expansion,-0.667,false
2015-11,2015,11,4,US,REE,United States,Rare Earth,USD/ton,55378.9812,53610.923,USD,0.968073,5409,18.685,expansion,1.957,false
2015-11,2015,11,4,US,SEM,United States,Semiconductors,USD/unit,6.9729,6.8266,USD,0.97902,21433,11.507,expansion,4.305,false
2015-11,2015,11,4,US,RBR,United States,Rubber,USD/ton,1631.2662,1573.1821,USD,0.964393,49353,6.842,expansion,-2.405,false
2015-11,2015,11,4,US,TIM,United States,Timber,USD/m³,440.252,432.1183,USD,0.981525,1762,8.81,expansion,5.171,false
2015-11,2015,11,4,US,CEM,United States,Cement,USD/ton,143.9341,140.8413,USD,0.978513,21120,4.487,expansion,-1.392,false
2015-11,2015,11,4,US,GLS,United States,Glass,USD/ton,953.6655,945.3765,USD,0.991308,26313,5.456,expansion,1.303,false
2015-11,2015,11,4,US,PAP,United States,Paper,USD/ton,826.02,802.8452,USD,0.971944,67288,4.846,expansion,-2.418,false
2015-11,2015,11,4,DE,STL,Germany,Steel,USD/ton,361.653,331.4658,EUR,0.91653,19976,5.525,expansion,-1.499,false
2015-11,2015,11,4,DE,COP,Germany,Copper,USD/ton,4483.1421,4043.6874,EUR,0.901976,34629,9.139,expansion,-3.255,false
2015-11,2015,11,4,DE,PLA,Germany,Plastic,USD/ton,1259.494,1134.287,EUR,0.900589,1582,4.068,expansion,-0.193,false
2015-11,2015,11,4,DE,CTN,Germany,Cotton,USD/ton,1849.7751,1679.2347,EUR,0.907805,109549,7.116,expansion,-3.188,false
2015-11,2015,11,4,DE,SLC,Germany,Silicon,USD/ton,2810.4495,2535.6012,EUR,0.902205,8045,9.16,expansion,-0.458,false
2015-11,2015,11,4,DE,ALM,Germany,Aluminum,USD/ton,1502.6781,1371.8634,EUR,0.912946,2205,6.027,expansion,-2.934,false
2015-11,2015,11,4,DE,LIT,Germany,Lithium,USD/ton,22962.2997,20825.9782,EUR,0.906964,38181,16.921,expansion,5.488,false
2015-11,2015,11,4,DE,NIC,Germany,Nickel,USD/ton,12142.7521,11103.8944,EUR,0.914446,19854,16.483,expansion,12.809,false
2015-11,2015,11,4,DE,REE,Germany,Rare Earth,USD/ton,57254.199,50867.4642,EUR,0.888449,47948,18.633,expansion,1.81,false
2015-11,2015,11,4,DE,SEM,Germany,Semiconductors,USD/unit,6.6083,5.9397,EUR,0.898828,33964,10.886,expansion,2.531,false
2015-11,2015,11,4,DE,RBR,Germany,Rubber,USD/ton,1580.417,1428.8259,EUR,0.904082,16333,6.585,expansion,-1.671,false
2015-11,2015,11,4,DE,TIM,Germany,Timber,USD/m³,413.0622,367.4533,EUR,0.889583,35493,7.913,expansion,2.609,false
2015-11,2015,11,4,DE,CEM,Germany,Cement,USD/ton,137.9703,124.8502,EUR,0.904906,47908,4.323,expansion,0.924,false
2015-11,2015,11,4,DE,GLS,Germany,Glass,USD/ton,912.8067,827.8539,EUR,0.906932,16635,5.637,expansion,-1.82,false
2015-11,2015,11,4,DE,PAP,Germany,Paper,USD/ton,785.9835,702.8678,EUR,0.894253,19937,4.469,expansion,-1.341,false
2015-11,2015,11,4,JP,STL,Japan,Steel,USD/ton,356.6571,52829.0195,JPY,148.122739,10302,5.545,expansion,1.556,false
2015-11,2015,11,4,JP,COP,Japan,Copper,USD/ton,4570.8837,673762.7768,JPY,147.403176,7658,8.424,expansion,-1.21,false
2015-11,2015,11,4,JP,PLA,Japan,Plastic,USD/ton,1242.2845,179607.4751,JPY,144.578373,13932,4.559,expansion,1.596,false
2015-11,2015,11,4,JP,CTN,Japan,Cotton,USD/ton,1880.0929,277234.1999,JPY,147.457712,49802,6.184,expansion,-0.527,false
2015-11,2015,11,4,JP,SLC,Japan,Silicon,USD/ton,2726.0049,395846.9281,JPY,145.21138,55559,9.647,expansion,-1.848,false
2015-11,2015,11,4,JP,ALM,Japan,Aluminum,USD/ton,1510.9768,219456.6117,JPY,145.241551,8857,5.277,expansion,0.791,false
2015-11,2015,11,4,JP,LIT,Japan,Lithium,USD/ton,22599.6377,3298201.6381,JPY,145.940465,93862,17.53,expansion,7.229,false
2015-11,2015,11,4,JP,NIC,Japan,Nickel,USD/ton,11629.6911,1695180.5683,JPY,145.763164,48620,12.116,expansion,-0.332,false
2015-11,2015,11,4,JP,REE,Japan,Rare Earth,USD/ton,52469.312,7585896.2295,JPY,144.577772,3700,18.287,expansion,-0.82,false
2015-11,2015,11,4,JP,SEM,Japan,Semiconductors,USD/unit,6.2726,924.6404,JPY,147.408397,33382,10.711,expansion,-2.031,false
2015-11,2015,11,4,JP,RBR,Japan,Rubber,USD/ton,1566.1504,230181.5833,JPY,146.972851,36727,6.294,expansion,0.839,false
2015-11,2015,11,4,JP,TIM,Japan,Timber,USD/m³,402.0316,59299.8018,JPY,147.500362,6915,7.722,expansion,2.064,false
2015-11,2015,11,4,JP,CEM,Japan,Cement,USD/ton,136.2759,19936.5924,JPY,146.295773,44062,5.553,expansion,4.438,false
2015-11,2015,11,4,JP,GLS,Japan,Glass,USD/ton,915.7362,132831.6411,JPY,145.054482,15304,6.006,expansion,2.873,false
2015-11,2015,11,4,JP,PAP,Japan,Paper,USD/ton,785.782,115276.9046,JPY,146.70342,9887,4.442,expansion,1.264,false
2015-11,2015,11,4,VN,STL,Vietnam,Steel,USD/ton,266.8134,6366633.3419,VND,23861.746408,27717,6.174,expansion,-3.355,false
2015-11,2015,11,4,VN,COP,Vietnam,Copper,USD/ton,3548.2529,85236298.9978,VND,24022.047589,2755,8.72,expansion,2.057,false
2015-11,2015,11,4,VN,PLA,Vietnam,Plastic,USD/ton,946.4462,22938144.7467,VND,24236.079972,18584,4.182,expansion,0.519,false
2015-11,2015,11,4,VN,CTN,Vietnam,Cotton,USD/ton,1453.2871,35341362.6041,VND,24318.224915,50253,6.327,expansion,-0.935,false
2015-11,2015,11,4,VN,SLC,Vietnam,Silicon,USD/ton,2138.3323,51472914.8017,VND,24071.523238,7723,9.242,expansion,0.691,false
2015-11,2015,11,4,VN,ALM,Vietnam,Aluminum,USD/ton,1147.8435,27536062.895,VND,23989.387152,33283,5.415,expansion,1.185,false
2015-11,2015,11,4,VN,LIT,Vietnam,Lithium,USD/ton,16317.1646,396105929.1027,VND,24275.414175,56204,16.597,expansion,-4.564,false
2015-11,2015,11,4,VN,NIC,Vietnam,Nickel,USD/ton,8773.1978,213391130.8406,VND,24323.073017,41030,12.087,expansion,-0.248,false
2015-11,2015,11,4,VN,REE,Vietnam,Rare Earth,USD/ton,40921.6376,984511290.5328,VND,24058.452873,10850,18.773,expansion,-2.21,false
2015-11,2015,11,4,VN,SEM,Vietnam,Semiconductors,USD/unit,4.7476,114749.8892,VND,24169.98659,28679,10.293,expansion,-0.836,false
2015-11,2015,11,4,VN,RBR,Vietnam,Rubber,USD/ton,1168.1513,27709561.375,VND,23720.866666,38590,6.788,expansion,-2.251,false
2015-11,2015,11,4,VN,TIM,Vietnam,Timber,USD/m³,314.6387,7643715.8067,VND,24293.632675,23005,8.313,expansion,3.751,false
2015-11,2015,11,4,VN,CEM,Vietnam,Cement,USD/ton,102.5557,2481270.4288,VND,24194.36429,48384,4.405,expansion,1.156,false
2015-11,2015,11,4,VN,GLS,Vietnam,Glass,USD/ton,677.0173,16510909.4631,VND,24387.722599,42755,5.926,expansion,-2.646,false
2015-11,2015,11,4,VN,PAP,Vietnam,Paper,USD/ton,590.5614,14106416.5347,VND,23886.450988,48792,4.483,expansion,-1.381,false
2015-11,2015,11,4,BR,STL,Brazil,Steel,USD/ton,284.0327,1384.0867,BRL,4.872983,41105,5.519,expansion,-1.483,false
2015-11,2015,11,4,BR,COP,Brazil,Copper,USD/ton,3740.7069,18169.7468,BRL,4.857303,49278,8.773,expansion,-2.208,false
2015-11,2015,11,4,BR,PLA,Brazil,Plastic,USD/ton,992.7584,4800.3192,BRL,4.835335,17757,4.62,expansion,-1.773,false
2015-11,2015,11,4,BR,CTN,Brazil,Cotton,USD/ton,1514.7243,7261.1016,BRL,4.793679,98530,6.268,expansion,0.765,false
2015-11,2015,11,4,BR,SLC,Brazil,Silicon,USD/ton,2295.4484,11212.5647,BRL,4.884695,86432,9.552,expansion,1.577,false
2015-11,2015,11,4,BR,ALM,Brazil,Aluminum,USD/ton,1228.5971,5980.2538,BRL,4.867547,40726,5.087,expansion,0.248,false
2015-11,2015,11,4,BR,LIT,Brazil,Lithium,USD/ton,18417.3409,88887.946,BRL,4.826318,88771,16.527,expansion,4.363,false
2015-11,2015,11,4,BR,NIC,Brazil,Nickel,USD/ton,9786.5694,47381.1155,BRL,4.841443,11812,13.724,expansion,4.925,false
2015-11,2015,11,4,BR,REE,Brazil,Rare Earth,USD/ton,44769.3013,219222.5867,BRL,4.896717,24563,18.771,expansion,-2.203,false
2015-11,2015,11,4,BR,SEM,Brazil,Semiconductors,USD/unit,5.0459,24.3217,BRL,4.820103,9990,10.878,expansion,-2.508,false
2015-11,2015,11,4,BR,RBR,Brazil,Rubber,USD/ton,1287.0944,6225.77,BRL,4.837073,44110,6.16,expansion,0.456,false
2015-11,2015,11,4,BR,TIM,Brazil,Timber,USD/m³,330.4752,1615.5475,BRL,4.888559,34776,7.521,expansion,1.488,false
2015-11,2015,11,4,BR,CEM,Brazil,Cement,USD/ton,108.3069,524.5214,BRL,4.842917,35278,4.453,expansion,1.296,false
2015-11,2015,11,4,BR,GLS,Brazil,Glass,USD/ton,734.7703,3602.3027,BRL,4.902624,45790,5.161,expansion,0.461,false
2015-11,2015,11,4,BR,PAP,Brazil,Paper,USD/ton,642.1154,3165.1261,BRL,4.929217,57745,4.13,expansion,0.372,false
2015-11,2015,11,4,KR,STL,South Korea,Steel,USD/ton,341.3192,451218.1516,KRW,1321.98289,39241,5.232,expansion,-0.662,false
2015-11,2015,11,4,KR,COP,South Korea,Copper,USD/ton,4380.9462,5683022.8499,KRW,1297.213553,30014,8.295,expansion,-0.842,false
2015-11,2015,11,4,KR,PLA,South Korea,Plastic,USD/ton,1205.9627,1574548.7429,KRW,1305.636317,9264,4.476,expansion,1.361,false
2015-11,2015,11,4,KR,CTN,South Korea,Cotton,USD/ton,1841.3291,2411603.4644,KRW,1309.707986,39600,6.102,expansion,0.291,false
2015-11,2015,11,4,KR,SLC,South Korea,Silicon,USD/ton,2763.1294,3581851.0515,KRW,1296.302342,63930,9.146,expansion,0.417,false
2015-11,2015,11,4,KR,ALM,South Korea,Aluminum,USD/ton,1450.7842,1895684.2709,KRW,1306.661818,8018,5.17,expansion,-0.486,false
2015-11,2015,11,4,KR,LIT,South Korea,Lithium,USD/ton,20547.5775,26529923.2536,KRW,1291.146036,101505,15.718,expansion,-2.052,false
2015-11,2015,11,4,KR,NIC,South Korea,Nickel,USD/ton,11046.0034,14371797.6221,KRW,1301.085755,10154,13.47,expansion,-4.201,false
2015-11,2015,11,4,KR,REE,South Korea,Rare Earth,USD/ton,50913.2125,67425541.3917,KRW,1324.32306,13522,18.991,expansion,2.833,false
2015-11,2015,11,4,KR,SEM,South Korea,Semiconductors,USD/unit,6.4165,8486.8852,KRW,1322.667038,42436,13.433,expansion,9.808,false
2015-11,2015,11,4,KR,RBR,South Korea,Rubber,USD/ton,1547.896,2009733.9022,KRW,1298.364964,10218,6.781,expansion,2.233,false
2015-11,2015,11,4,KR,TIM,South Korea,Timber,USD/m³,385.1689,503848.6715,KRW,1308.124124,19610,8.512,expansion,4.32,false
2015-11,2015,11,4,KR,CEM,South Korea,Cement,USD/ton,131.6366,173053.0237,KRW,1314.6265,39950,4.304,expansion,0.868,false
2015-11,2015,11,4,KR,GLS,South Korea,Glass,USD/ton,862.1739,1120266.7466,KRW,1299.351206,17242,5.703,expansion,-2.008,false
2015-11,2015,11,4,KR,PAP,South Korea,Paper,USD/ton,762.8343,1002698.3446,KRW,1314.43793,15122,4.162,expansion,-0.463,false
2015-11,2015,11,4,MX,STL,Mexico,Steel,USD/ton,292.7541,4934.3859,MXN,16.855054,43305,5.124,expansion,0.354,false
2015-11,2015,11,4,MX,COP,Mexico,Copper,USD/ton,3973.3825,67387.5692,MXN,16.959749,42177,9.908,expansion,5.453,false
2015-11,2015,11,4,MX,PLA,Mexico,Plastic,USD/ton,1011.8777,16867.0076,MXN,16.669018,24461,4.312,expansion,-0.89,false
