log_id,timestamp,user_id,user_role,action_type,entity_type,entity_id,field_changed,old_value,new_value,ip_address,user_agent,session_id,result,error_message,duration_ms
LOG-0027736,2021-01-30T00:55:00Z,USR-0013,procurement_manager,REJECT,purchase_order,PO-128640,risk_score,,,10.155.159.187,API-client/2.1,SES-018319,success,,446
LOG-0027737,2017-05-17T05:39:00Z,USR-0083,analyst,UPDATE,purchase_order,PO-138937,status,pending,,10.59.253.25,Edge/Windows,SES-021961,success,,2398
LOG-0027738,2021-04-28T15:34:00Z,USR-0051,admin,VIEW,purchase_order,PO-115587,,,,10.186.229.154,Edge/Windows,SES-010305,success,,1226
LOG-0027739,2021-07-17T03:03:00Z,USR-0055,analyst,UPDATE,purchase_order,PO-120163,total_usd,pending,,10.158.37.89,API-client/2.1,SES-017201,success,,162
LOG-0027740,2016-09-04T21:47:00Z,USR-0018,procurement_manager,UPDATE,purchase_order,PO-137240,total_usd,pending,,10.91.170.9,Edge/Windows,SES-024250,success,,388
LOG-0027741,2019-09-26T16:25:00Z,USR-0030,procurement_manager,VIEW,purchase_order,PO-109514,,,,10.121.87.225,Edge/Windows,SES-013333,success,,1396
LOG-0027742,2024-07-25T16:23:00Z,USR-0013,procurement_manager,VIEW,purchase_order,PO-107720,,,,10.162.181.206,API-client/2.1,SES-012798,success,,885
LOG-0027743,2020-04-23T02:58:00Z,USR-0015,procurement_manager,VIEW,purchase_order,PO-148291,,,,10.63.226.12,API-client/2.1,SES-016931,success,,933
LOG-0027744,2017-06-30T13:15:00Z,USR-0080,admin,REJECT,purchase_order,PO-149699,payment_terms,,,10.96.158.250,API-client/2.1,SES-024418,success,,294
LOG-0027745,2015-05-03T02:11:00Z,USR-0040,analyst,APPROVE,purchase_order,PO-146143,risk_score,,approved,10.12.226.3,Edge/Windows,SES-019559,success,,1865
LOG-0027746,2018-05-04T15:38:00Z,USR-0023,analyst,UPDATE,purchase_order,PO-144345,risk_score,pending,,10.108.105.31,Edge/Windows,SES-001389,success,,128
LOG-0027747,2024-08-31T19:11:00Z,USR-0042,admin,VIEW,purchase_order,PO-123207,,,,10.100.167.116,API-client/2.1,SES-002082,success,,233
LOG-0027748,2021-06-24T10:13:00Z,USR-0075,admin,UPDATE,purchase_order,PO-113774,total_usd,pending,,10.50.91.175,Edge/Windows,SES-000520,success,,1973
LOG-0027749,2017-09-19T22:02:00Z,USR-0046,admin,LOGOUT,purchase_order,PO-101277,,,,10.89.105.132,API-client/2.1,SES-006666,success,,711
LOG-0027750,2016-09-19T13:43:00Z,USR-0063,admin,DELETE,purchase_order,PO-148295,,,,10.188.124.248,Safari/macOS,SES-022982,success,,1795
LOG-0027751,2024-05-16T10:14:00Z,USR-0003,analyst,UPDATE,purchase_order,PO-134534,total_usd,pending,,10.175.57.138,Edge/Windows,SES-017519,success,,2142
LOG-0027752,2018-07-19T23:08:00Z,USR-0064,procurement_manager,EXPORT,purchase_order,PO-102320,,,,10.163.158.219,Chrome/macOS,SES-000614,success,,246
LOG-0027753,2015-08-10T09:35:00Z,USR-0042,procurement_manager,VIEW,purchase_order,PO-137897,,,,10.112.216.158,Safari/macOS,SES-024402,success,,112
LOG-0027754,2015-02-13T06:54:00Z,USR-0009,analyst,APPROVE,purchase_order,PO-149274,total_usd,,approved,10.45.211.201,Chrome/macOS,SES-014686,success,,639
LOG-0027755,2021-10-19T10:30:00Z,USR-0027,procurement_manager,UPDATE,purchase_order,PO-122499,payment_terms,pending,,10.7.241.56,API-client/2.1,SES-010311,success,,2122
LOG-0027756,2018-07-21T08:53:00Z,USR-0080,analyst,REJECT,purchase_order,PO-110830,risk_score,,,10.191.9.127,Chrome/macOS,SES-006490,success,,804
LOG-0027757,2016-11-17T01:19:00Z,USR-0072,viewer,UPDATE,purchase_order,PO-101529,risk_score,pending,,10.156.153.152,Edge/Windows,SES-018298,success,,2047
LOG-0027758,2020-02-13T05:39:00Z,USR-0042,analyst,VIEW,purchase_order,PO-148564,,,,10.34.75.218,Edge/Windows,SES-008693,success,,873
LOG-0027759,2020-11-02T11:39:00Z,USR-0040,admin,APPROVE,customer,CUS-0176,risk_score,,approved,10.144.177.49,API-client/2.1,SES-019082,success,,422
LOG-0027760,2018-08-03T01:53:00Z,USR-0022,viewer,LOGIN,purchase_order,PO-147265,,,,10.32.234.18,Edge/Windows,SES-019659,success,,847
LOG-0027761,2024-12-28T23:31:00Z,USR-0077,admin,UPDATE,purchase_order,PO-130328,risk_score,pending,,10.185.93.17,API-client/2.1,SES-024835,success,,2112
LOG-0027762,2024-06-17T05:15:00Z,USR-0059,viewer,LOGOUT,purchase_order,PO-117164,,,,10.76.193.28,Chrome/macOS,SES-024419,success,,2232
LOG-0027763,2022-12-14T03:23:00Z,USR-0006,procurement_manager,DELETE,purchase_order,PO-114897,,,,10.115.138.170,Chrome/macOS,SES-005327,success,,1747
LOG-0027764,2023-03-25T01:17:00Z,USR-0039,procurement_manager,UPDATE,purchase_order,PO-113735,risk_score,pending,,10.7.31.210,Chrome/macOS,SES-023784,success,,43
LOG-0027765,2023-01-13T01:24:00Z,USR-0041,viewer,APPROVE,purchase_order,PO-128065,payment_terms,,approved,10.34.139.71,Edge/Windows,SES-006066,success,,310
LOG-0027766,2017-09-17T17:11:00Z,USR-0083,viewer,UPDATE,purchase_order,PO-126078,risk_score,pending,,10.86.239.133,Safari/macOS,SES-009228,success,,448
LOG-0027767,2018-08-29T02:18:00Z,USR-0075,analyst,VIEW,purchase_order,PO-131281,,,,10.104.114.93,API-client/2.1,SES-010950,success,,587
LOG-0027768,2021-11-13T19:56:00Z,USR-0084,admin,VIEW,purchase_order,PO-125263,,,,10.199.143.241,Safari/macOS,SES-014232,success,,2082
LOG-0027769,2020-02-18T03:07:00Z,USR-0048,viewer,LOGIN,purchase_order,PO-109867,,,,10.173.199.27,API-client/2.1,SES-020973,success,,1357
LOG-0027770,2015-04-23T12:23:00Z,USR-0068,admin,ARCHIVE,purchase_order,PO-116723,,,,10.61.39.209,Edge/Windows,SES-017266,success,,2246
LOG-0027771,2019-03-15T05:04:00Z,USR-0014,procurement_manager,VIEW,purchase_order,PO-114225,,,,10.154.234.76,Edge/Windows,SES-013283,success,,1550
LOG-0027772,2015-11-06T22:56:00Z,USR-0043,admin,VIEW,purchase_order,PO-137242,,,,10.49.23.199,Edge/Windows,SES-003504,success,,1448
LOG-0027773,2018-01-05T06:00:00Z,USR-0071,viewer,UPDATE,purchase_order,PO-129241,payment_terms,pending,,10.130.250.157,API-client/2.1,SES-015905,success,,925
LOG-0027774,2015-05-22T09:23:00Z,USR-0001,viewer,LOGOUT,purchase_order,PO-129133,,,,10.48.100.99,API-client/2.1,SES-008071,success,,680
LOG-0027775,2017-05-11T19:40:00Z,USR-0059,viewer,VIEW,customer,CUS-0100,,,,10.149.1.172,Chrome/macOS,SES-012014,success,,2392
LOG-0027776,2015-10-29T11:49:00Z,USR-0018,analyst,VIEW,purchase_order,PO-136340,,,,10.41.14.78,Chrome/macOS,SES-017171,success,,74
LOG-0027777,2022-12-26T08:11:00Z,USR-0078,procurement_manager,LOGIN,purchase_order,PO-140224,,,,10.136.109.218,Edge/Windows,SES-022125,success,,357
LOG-0027778,2016-10-18T10:31:00Z,USR-0046,procurement_manager,VIEW,purchase_order,PO-106139,,,,10.201.201.176,Safari/macOS,SES-017142,success,,2015
LOG-0027779,2018-07-15T18:27:00Z,USR-0067,viewer,LOGOUT,purchase_order,PO-121799,,,,10.189.134.239,Safari/macOS,SES-003620,success,,530
LOG-0027780,2019-02-05T01:47:00Z,USR-0081,viewer,VIEW,purchase_order,PO-101584,,,,10.160.14.95,API-client/2.1,SES-017073,success,,1466
LOG-0027781,2016-07-06T14:27:00Z,USR-0072,viewer,VIEW,purchase_order,PO-102273,,,,10.147.46.218,Edge/Windows,SES-012704,success,,83
LOG-0027782,2021-08-12T21:00:00Z,USR-0075,analyst,UPDATE,purchase_order,PO-102379,payment_terms,pending,,10.118.155.205,Edge/Windows,SES-014064,success,,1299
LOG-0027783,2022-02-08T21:37:00Z,USR-0033,viewer,CANCEL,purchase_order,PO-140151,,,,10.106.10.189,API-client/2.1,SES-018090,success,,424
LOG-0027784,2015-01-30T03:21:00Z,USR-0071,viewer,LOGOUT,purchase_order,PO-126314,,,,10.163.50.146,Safari/macOS,SES-010861,success,,2364
LOG-0027785,2021-11-30T07:20:00Z,USR-0084,viewer,VIEW,purchase_order,PO-144617,,,,10.106.91.207,Safari/macOS,SES-009616,success,,1856
LOG-0027786,2021-07-07T04:56:00Z,USR-0051,viewer,CREATE,purchase_order,PO-116721,,,,10.149.49.75,API-client/2.1,SES-016281,success,,1881
LOG-0027787,2017-08-25T22:02:00Z,USR-0070,viewer,UPDATE,purchase_order,PO-146988,payment_terms,pending,,10.45.214.237,API-client/2.1,SES-013624,success,,918
LOG-0027788,2023-09-02T10:51:00Z,USR-0061,analyst,VIEW,purchase_order,PO-138832,,,,10.8.253.33,API-client/2.1,SES-010684,success,,332
LOG-0027789,2022-08-03T14:51:00Z,USR-0052,viewer,VIEW,purchase_order,PO-126541,,,,10.208.163.15,API-client/2.1,SES-008698,success,,1847
LOG-0027790,2021-07-25T05:43:00Z,USR-0009,procurement_manager,REJECT,purchase_order,PO-129823,risk_score,,,10.219.246.67,Chrome/macOS,SES-006818,success,,1057
LOG-0027791,2018-09-20T06:52:00Z,USR-0032,viewer,VIEW,purchase_order,PO-114999,,,,10.54.1.180,Chrome/macOS,SES-018875,success,,1753
LOG-0027792,2023-06-26T13:26:00Z,USR-0015,procurement_manager,VIEW,purchase_order,PO-131917,,,,10.78.184.108,API-client/2.1,SES-022651,success,,1595
LOG-0027793,2015-10-25T11:54:00Z,USR-0079,admin,VIEW,purchase_order,PO-112183,,,,10.188.187.172,API-client/2.1,SES-006154,success,,572
LOG-0027794,2019-01-24T15:38:00Z,USR-0014,analyst,UPDATE,purchase_order,PO-119424,status,pending,,10.201.179.121,API-client/2.1,SES-005079,failure,permission denied,1075
LOG-0027795,2020-01-06T06:29:00Z,USR-0008,admin,SUBMIT,purchase_order,PO-146879,,,,10.1.180.214,API-client/2.1,SES-012786,success,,2345
LOG-0027796,2023-01-20T06:36:00Z,USR-0068,procurement_manager,CREATE,purchase_order,PO-117920,,,,10.156.112.252,API-client/2.1,SES-018969,success,,1502
LOG-0027797,2022-08-19T08:44:00Z,USR-0050,procurement_manager,UPDATE,purchase_order,PO-145177,total_usd,pending,,10.111.169.141,Chrome/macOS,SES-011777,success,,355
LOG-0027798,2020-05-15T03:39:00Z,USR-0015,procurement_manager,CREATE,purchase_order,PO-129426,,,,10.199.242.227,Chrome/macOS,SES-003676,success,,1686
LOG-0027799,2015-06-18T19:28:00Z,USR-0075,analyst,UPDATE,purchase_order,PO-126257,total_usd,pending,,10.67.69.37,Edge/Windows,SES-007477,success,,2141
LOG-0027800,2024-02-02T00:08:00Z,USR-0021,procurement_manager,UPDATE,purchase_order,PO-118200,total_usd,pending,,10.197.92.105,API-client/2.1,SES-024582,success,,170
LOG-0027801,2021-01-04T07:41:00Z,USR-0056,admin,VIEW,purchase_order,PO-101766,,,,10.83.141.49,Chrome/macOS,SES-002383,success,,2284
LOG-0027802,2021-12-30T07:29:00Z,USR-0080,analyst,CREATE,purchase_order,PO-105169,,,,10.28.138.91,API-client/2.1,SES-013908,success,,170
LOG-0027803,2015-10-27T16:16:00Z,USR-0021,analyst,UPDATE,purchase_order,PO-147094,total_usd,pending,,10.50.3.59,API-client/2.1,SES-013166,success,,1559
LOG-0027804,2015-10-13T11:31:00Z,USR-0024,analyst,VIEW,purchase_order,PO-108775,,,,10.90.212.167,Edge/Windows,SES-019388,success,,342
LOG-0027805,2017-10-09T06:05:00Z,USR-0034,analyst,UPDATE,purchase_order,PO-122454,risk_score,pending,,10.205.81.103,Edge/Windows,SES-018562,success,,895
LOG-0027806,2018-03-01T19:49:00Z,USR-0017,procurement_manager,LOGIN,purchase_order,PO-131107,,,,10.7.178.150,API-client/2.1,SES-006848,success,,2251
LOG-0027807,2016-05-29T22:14:00Z,USR-0084,admin,EXPORT,customer,CUS-0277,,,,10.95.167.37,API-client/2.1,SES-015381,success,,861
LOG-0027808,2022-06-14T10:45:00Z,USR-0022,procurement_manager,LOGIN,purchase_order,PO-105908,,,,10.133.111.173,API-client/2.1,SES-024128,success,,956
LOG-0027809,2017-09-28T21:37:00Z,USR-0085,admin,UPDATE,purchase_order,PO-134528,total_usd,pending,,10.83.38.253,API-client/2.1,SES-024920,success,,2281
LOG-0027810,2020-08-19T17:17:00Z,USR-0015,procurement_manager,VIEW,purchase_order,PO-101739,,,,10.179.203.89,Safari/macOS,SES-005332,success,,1522
LOG-0027811,2018-08-09T21:37:00Z,USR-0046,procurement_manager,CREATE,purchase_order,PO-143403,,,,10.163.185.200,Edge/Windows,SES-000066,success,,1749
LOG-0027812,2020-09-29T21:55:00Z,USR-0019,analyst,UPDATE,purchase_order,PO-126474,risk_score,pending,,10.51.226.251,Chrome/macOS,SES-008545,success,,502
LOG-0027813,2024-09-20T01:50:00Z,USR-0047,procurement_manager,UPDATE,purchase_order,PO-136030,status,pending,,10.181.29.66,Safari/macOS,SES-022749,success,,1278
LOG-0027814,2024-09-05T20:34:00Z,USR-0003,viewer,VIEW,purchase_order,PO-135528,,,,10.210.248.192,Safari/macOS,SES-023859,success,,1491
LOG-0027815,2018-10-26T13:57:00Z,USR-0018,procurement_manager,CREATE,purchase_order,PO-148162,,,,10.95.128.158,Safari/macOS,SES-022652,success,,1190
LOG-0027816,2021-02-27T21:51:00Z,USR-0039,analyst,VIEW,purchase_order,PO-111003,,,,10.27.173.63,Safari/macOS,SES-023228,success,,1194
LOG-0027817,2018-04-06T02:55:00Z,USR-0082,viewer,EXPORT,purchase_order,PO-133801,,,,10.25.199.169,Safari/macOS,SES-015681,success,,737
LOG-0027818,2016-09-25T21:10:00Z,USR-0003,procurement_manager,VIEW,purchase_order,PO-146448,,,,10.109.106.79,Safari/macOS,SES-014984,success,,1257
LOG-0027819,2022-07-08T03:54:00Z,USR-0033,analyst,SUBMIT,purchase_order,PO-126100,,,,10.132.226.45,Edge/Windows,SES-005662,success,,2089
LOG-0027820,2018-02-19T06:14:00Z,USR-0022,viewer,SUBMIT,purchase_order,PO-117583,,,,10.122.66.241,API-client/2.1,SES-023958,success,,2082
LOG-0027821,2018-02-25T00:42:00Z,USR-0047,analyst,VIEW,purchase_order,PO-122843,,,,10.59.166.63,Safari/macOS,SES-004162,success,,1707
LOG-0027822,2020-04-12T19:22:00Z,USR-0060,procurement_manager,REJECT,purchase_order,PO-115330,total_usd,,,10.174.96.151,Chrome/macOS,SES-000218,success,,1171
LOG-0027823,2017-05-29T06:55:00Z,USR-0017,procurement_manager,VIEW,purchase_order,PO-122983,,,,10.212.71.38,Edge/Windows,SES-001443,success,,1055
LOG-0027824,2019-11-17T08:00:00Z,USR-0081,viewer,EXPORT,purchase_order,PO-149230,,,,10.184.86.74,Chrome/macOS,SES-008307,success,,903
LOG-0027825,2015-07-10T17:59:00Z,USR-0041,viewer,CANCEL,purchase_order,PO-147908,,,,10.203.182.182,Edge/Windows,SES-006038,success,,1198
LOG-0027826,2018-01-08T03:37:00Z,USR-0038,analyst,VIEW,purchase_order,PO-100600,,,,10.109.77.176,Edge/Windows,SES-004881,success,,2233
LOG-0027827,2020-12-06T02:20:00Z,USR-0069,procurement_manager,UPDATE,purchase_order,PO-126641,risk_score,pending,,10.142.156.41,API-client/2.1,SES-017169,success,,1766
LOG-0027828,2022-05-18T08:48:00Z,USR-0039,procurement_manager,UPDATE,purchase_order,PO-131745,payment_terms,pending,,10.56.85.160,Chrome/macOS,SES-013761,success,,1393
LOG-0027829,2022-11-07T04:39:00Z,USR-0019,procurement_manager,UPDATE,purchase_order,PO-127277,risk_score,pending,,10.160.204.243,Edge/Windows,SES-016447,success,,1992
LOG-0027830,2022-06-30T01:47:00Z,USR-0052,procurement_manager,UPDATE,purchase_order,PO-137087,total_usd,pending,,10.136.234.14,API-client/2.1,SES-002597,success,,2083
LOG-0027831,2018-03-10T12:50:00Z,USR-0018,viewer,UPDATE,purchase_order,PO-139143,payment_terms,pending,,10.14.240.85,Chrome/macOS,SES-022582,success,,1355
LOG-0027832,2015-02-21T04:26:00Z,USR-0038,admin,CREATE,purchase_order,PO-103247,,,,10.109.118.47,Safari/macOS,SES-021756,success,,1186
LOG-0027833,2021-07-26T15:20:00Z,USR-0005,procurement_manager,CREATE,purchase_order,PO-117525,,,,10.154.159.116,Chrome/macOS,SES-011955,success,,818
LOG-0027834,2023-11-24T08:08:00Z,USR-0033,admin,APPROVE,purchase_order,PO-121089,total_usd,,approved,10.171.65.251,Safari/macOS,SES-009613,success,,311
LOG-0027835,2024-08-16T01:05:00Z,USR-0026,admin,UPDATE,purchase_order,PO-146642,total_usd,pending,,10.150.172.244,API-client/2.1,SES-003101,success,,40
LOG-0027836,2024-05-10T08:27:00Z,USR-0028,analyst,APPROVE,purchase_order,PO-118026,status,,approved,10.45.131.19,API-client/2.1,SES-011654,success,,1874
LOG-0027837,2017-06-07T02:57:00Z,USR-0046,procurement_manager,VIEW,purchase_order,PO-143994,,,,10.70.130.70,API-client/2.1,SES-012686,success,,2075
LOG-0027838,2021-03-14T07:30:00Z,USR-0048,analyst,UPDATE,purchase_order,PO-134696,risk_score,pending,,10.77.182.54,API-client/2.1,SES-024448,success,,1922
LOG-0027839,2021-03-23T21:17:00Z,USR-0018,analyst,UPDATE,purchase_order,PO-134454,payment_terms,pending,,10.18.140.99,Safari/macOS,SES-021131,success,,839
LOG-0027840,2024-08-25T06:13:00Z,USR-0010,admin,VIEW,purchase_order,PO-148870,,,,10.61.116.217,Safari/macOS,SES-010716,success,,1565
LOG-0027841,2023-05-03T03:19:00Z,USR-0073,admin,VIEW,purchase_order,PO-126503,,,,10.168.240.108,Chrome/macOS,SES-001805,success,,468
LOG-0027842,2024-07-10T15:05:00Z,USR-0005,admin,REJECT,purchase_order,PO-149421,total_usd,,,10.158.33.17,Edge/Windows,SES-017459,success,,1660
LOG-0027843,2015-09-13T14:44:00Z,USR-0084,admin,APPROVE,purchase_order,PO-119706,status,,approved,10.5.216.137,Edge/Windows,SES-016342,success,,113
LOG-0027844,2015-02-04T04:43:00Z,USR-0038,procurement_manager,REJECT,purchase_order,PO-106791,status,,,10.48.207.22,Chrome/macOS,SES-014728,success,,468
LOG-0027845,2024-01-28T15:00:00Z,USR-0017,viewer,CREATE,purchase_order,PO-101579,,,,10.42.22.17,Chrome/macOS,SES-002052,failure,permission denied,1931
LOG-0027846,2015-05-01T16:15:00Z,USR-0062,procurement_manager,UPDATE,purchase_order,PO-130102,payment_terms,pending,,10.169.242.137,API-client/2.1,SES-020706,success,,1105
LOG-0027847,2024-11-14T16:45:00Z,USR-0011,analyst,UPDATE,purchase_order,PO-113862,status,pending,,10.100.151.43,Edge/Windows,SES-001883,success,,1006
LOG-0027848,2019-10-06T09:38:00Z,USR-0047,analyst,UPDATE,purchase_order,PO-136403,total_usd,pending,,10.50.182.137,Safari/macOS,SES-021950,success,,133
LOG-0027849,2021-05-01T23:24:00Z,USR-0072,analyst,UPDATE,purchase_order,PO-127882,total_usd,pending,,10.8.24.33,Edge/Windows,SES-021714,success,,598
LOG-0027850,2022-04-10T23:27:00Z,USR-0017,procurement_manager,UPDATE,purchase_order,PO-130416,total_usd,pending,,10.216.70.201,Edge/Windows,SES-007873,success,,2122
LOG-0027851,2019-01-07T03:53:00Z,USR-0018,viewer,VIEW,purchase_order,PO-136535,,,,10.147.28.29,Safari/macOS,SES-002542,success,,228
LOG-0027852,2017-06-01T06:14:00Z,USR-0025,analyst,UPDATE,purchase_order,PO-105826,total_usd,pending,,10.10.42.84,Safari/macOS,SES-015913,success,,1463
LOG-0027853,2018-04-02T12:21:00Z,USR-0066,viewer,VIEW,purchase_order,PO-127706,,,,10.78.114.218,Safari/macOS,SES-014492,success,,829
LOG-0027854,2021-01-25T16:59:00Z,USR-0006,viewer,EXPORT,purchase_order,PO-124032,,,,10.37.47.139,API-client/2.1,SES-012499,success,,1313
LOG-0027855,2020-09-27T21:07:00Z,USR-0036,analyst,VIEW,purchase_order,PO-121335,,,,10.192.53.242,Chrome/macOS,SES-018976,success,,2298
LOG-0027856,2016-11-21T23:38:00Z,USR-0071,analyst,CREATE,purchase_order,PO-143011,,,,10.116.204.90,API-client/2.1,SES-009823,success,,2339
LOG-0027857,2024-12-14T13:13:00Z,USR-0030,admin,EXPORT,purchase_order,PO-126449,,,,10.131.159.179,Edge/Windows,SES-023699,success,,342
LOG-0027858,2020-06-27T09:41:00Z,USR-0067,admin,CANCEL,purchase_order,PO-149563,,,,10.31.215.174,Safari/macOS,SES-017045,success,,2125
LOG-0027859,2019-04-21T02:33:00Z,USR-0035,admin,REJECT,purchase_order,PO-139501,total_usd,,,10.89.202.197,Edge/Windows,SES-006956,success,,1710
LOG-0027860,2016-05-29T08:52:00Z,USR-0001,admin,UPDATE,purchase_order,PO-102297,payment_terms,pending,,10.82.118.131,API-client/2.1,SES-013848,success,,2246
LOG-0027861,2024-04-21T03:12:00Z,USR-0047,viewer,LOGIN,purchase_order,PO-105048,,,,10.129.8.55,Safari/macOS,SES-008480,success,,2335
LOG-0027862,2019-11-06T05:31:00Z,USR-0005,viewer,VIEW,purchase_order,PO-103215,,,,10.115.102.209,API-client/2.1,SES-010460,success,,2020
LOG-0027863,2015-11-25T13:18:00Z,USR-0023,viewer,ARCHIVE,purchase_order,PO-147924,,,,10.92.203.220,Edge/Windows,SES-022881,success,,262
LOG-0027864,2022-08-06T12:46:00Z,USR-0084,analyst,UPDATE,purchase_order,PO-112680,risk_score,pending,,10.108.204.191,API-client/2.1,SES-002834,success,,149
LOG-0027865,2024-04-05T21:33:00Z,USR-0004,viewer,VIEW,purchase_order,PO-135062,,,,10.70.7.233,Chrome/macOS,SES-010518,success,,2072
LOG-0027866,2017-05-05T01:37:00Z,USR-0006,viewer,UPDATE,purchase_order,PO-132804,status,pending,,10.11.32.162,Chrome/macOS,SES-002230,success,,981
LOG-0027867,2024-02-03T01:26:00Z,USR-0048,procurement_manager,VIEW,purchase_order,PO-139637,,,,10.190.140.38,Safari/macOS,SES-005059,success,,239
LOG-0027868,2015-11-22T13:13:00Z,USR-0052,analyst,UPDATE,purchase_order,PO-124013,status,pending,,10.29.3.97,API-client/2.1,SES-019245,success,,1185
LOG-0027869,2021-03-02T11:37:00Z,USR-0012,viewer,UPDATE,purchase_order,PO-118818,status,pending,,10.94.91.134,Chrome/macOS,SES-011383,success,,1899
LOG-0027870,2022-06-06T02:34:00Z,USR-0048,admin,EXPORT,purchase_order,PO-129394,,,,10.118.175.146,API-client/2.1,SES-012953,success,,1106
LOG-0027871,2022-04-17T19:35:00Z,USR-0039,viewer,VIEW,purchase_order,PO-136095,,,,10.86.111.209,Safari/macOS,SES-010285,success,,1014
LOG-0027872,2020-07-05T21:01:00Z,USR-0038,admin,UPDATE,purchase_order,PO-126882,status,pending,,10.119.207.167,Chrome/macOS,SES-022627,success,,1456
LOG-0027873,2017-06-29T18:28:00Z,USR-0040,admin,LOGOUT,purchase_order,PO-108583,,,,10.6.18.212,Edge/Windows,SES-014896,success,,2056
LOG-0027874,2017-05-18T14:47:00Z,USR-0037,procurement_manager,VIEW,purchase_order,PO-139013,,,,10.1.243.164,API-client/2.1,SES-022663,success,,334
LOG-0027875,2021-05-05T17:05:00Z,USR-0040,analyst,VIEW,purchase_order,PO-138755,,,,10.164.116.198,Edge/Windows,SES-002084,success,,126
LOG-0027876,2020-09-01T03:14:00Z,USR-0068,procurement_manager,VIEW,purchase_order,PO-147003,,,,10.62.151.169,Chrome/macOS,SES-021101,success,,901
LOG-0027877,2017-05-19T19:14:00Z,USR-0052,analyst,CREATE,purchase_order,PO-117920,,,,10.94.198.177,Chrome/macOS,SES-019237,failure,permission denied,527
LOG-0027878,2022-04-01T02:47:00Z,USR-0015,viewer,APPROVE,purchase_order,PO-100263,payment_terms,,approved,10.57.86.145,Safari/macOS,SES-014159,success,,1585
