date,supplier_id,country_code,quality_score,delivery_score,cost_score,sustainability_score,overall_score,response_time_hours,on_time_delivery_rate,on_time_delivery,order_accuracy,fill_rate,defect_rate_ppm,defect_rate_pct,response_rate,dispute_count,escalation_count,avg_resolution_days,orders_count,revenue_generated,kpi_compliance,audit_score,incidents_count
2016-03,SUP-0112,JP,100,100,85.47,70.57,89.01,3.7,100,100,100,100,875,0.087,99.55,0,0,1.69,45,187892.45,86.73,99.03,0
2016-03,SUP-0113,JP,99.17,85.2,91.33,84.97,90.17,5.3,85.2,85.2,97.58,81.85,6465,0.646,98.75,0,0,12.96,6,1863591.74,88.28,93.7,0
2016-03,SUP-0114,JP,100,88.61,73.9,75.48,84.5,46.3,88.61,88.61,99.9,93.37,2495,0.249,77.78,1,0,9.57,46,1357828.22,79.92,100,1
2016-03,SUP-0115,JP,96.1,92.64,80.52,97.48,91.69,42.4,92.64,92.64,96.65,91.74,9590,0.959,81.01,0,0,4.72,34,1622731.86,91.04,100,1
2016-03,SUP-0116,JP,88.49,95.49,74.34,65.79,81.03,29.0,95.49,95.49,88.5,94.91,10425,1.043,86.43,0,0,12.13,19,239525.66,75.87,86.43,0
2016-03,SUP-0117,JP,99.74,100,56.31,57.21,78.31,18.7,100,100,98.54,99.24,8602,0.86,90.4,1,0,7.33,61,866457.24,77.92,95.47,0
2016-03,SUP-0118,JP,94.92,86.11,79.04,80.66,85.18,37.4,86.11,86.11,95.42,88.21,10109,1.011,82.51,1,0,10.05,57,1786729.62,76.04,82.77,0
2016-03,SUP-0119,JP,93.81,90.19,80.86,69.69,83.64,10.0,90.19,90.19,93.68,91.76,8492,0.849,93.04,0,2,5.41,67,11256.1,83.31,92.42,0
2016-03,SUP-0120,JP,93.02,93.11,78.33,71.59,84.01,31.9,93.11,93.11,88.67,93.31,12733,1.273,84.01,0,0,11.5,17,734994.56,85.71,95.18,0
2016-03,SUP-0121,JP,96.7,100,72.9,60.51,82.53,14.4,100,100,92.72,100,8201,0.82,93.26,0,0,5.79,72,43955.08,81.14,87.72,0
2016-03,SUP-0122,JP,96.46,95.76,69.53,72.87,83.65,19.2,95.76,95.76,96.42,97.61,7024,0.702,90.98,0,0,4.14,20,785091.72,81.66,89.89,1
2016-03,SUP-0123,JP,91.15,85.88,70.02,66.78,78.46,36.3,85.88,85.88,91.0,85.69,9003,0.9,79.42,0,0,11.54,12,1863191.65,80.17,89.96,0
2016-03,SUP-0124,VN,84.6,83.66,74.6,58.83,75.42,15.7,83.66,83.66,85.79,82.96,18262,1.826,92.91,1,2,3.49,53,1385929.06,74.97,85.42,0
2016-03,SUP-0125,VN,88.84,83.94,83.76,87.44,86.0,47.9,83.94,83.94,90.14,84.08,14062,1.406,77.1,0,0,11.35,80,1640141.92,82.7,81.79,0
2016-03,SUP-0126,VN,91.83,98.66,71.42,70.82,83.18,19.9,98.66,98.66,93.43,100,11694,1.169,91.72,0,0,9.97,72,1964073.45,82.47,88.88,0
2016-03,SUP-0127,VN,84.24,82.37,75.08,81.96,80.91,5.4,82.37,82.37,84.12,81.13,20740,2.074,97.73,0,0,2.41,76,1797601.22,77.42,89.21,0
2016-03,SUP-0128,VN,91.71,85.41,82.83,66.66,81.65,13.5,85.41,85.41,92.23,86.69,16751,1.675,91.74,0,0,12.94,26,1715678.73,78.84,90.52,0
2016-03,SUP-0129,VN,84.07,86.18,83.66,59.95,78.47,29.1,86.18,86.18,84.1,83.57,19001,1.9,87.16,0,0,11.3,29,481798.39,82.84,82.68,1
2016-03,SUP-0130,VN,88.25,99.88,75.43,96.46,90.01,37.9,99.88,99.88,87.66,100,11189,1.119,79.92,0,0,6.08,61,1847047.55,91.74,89.66,0
2016-03,SUP-0131,VN,94.53,90.42,76.92,77.3,84.79,39.0,90.42,90.42,97.06,89.42,11344,1.134,78.76,0,0,5.05,6,49336.17,86.34,90.65,0
2016-03,SUP-0132,VN,94.17,94.05,80.64,75.61,86.12,37.1,94.05,94.05,90.69,96.11,13699,1.37,80.64,0,0,7.65,69,1329840.94,89.84,83.99,0
2016-03,SUP-0133,VN,86.88,100,84.53,73.41,86.21,36.4,100,100,88.17,98.77,19848,1.985,85.6,0,0,12.59,17,1007428.26,84.9,85.99,0
2016-03,SUP-0134,VN,90.68,88.37,67.45,62.1,77.15,18.9,88.37,88.37,90.84,87.76,8979,0.898,92.19,0,0,11.9,19,1620729.42,76.12,88.72,0
2016-03,SUP-0135,VN,87.34,72.04,79.87,80.1,79.84,26.5,72.04,72.04,86.57,70.42,11276,1.128,88.38,0,0,13.48,23,640500.0,76.79,95.19,1
2016-03,SUP-0136,VN,83.34,84.35,66.15,78.76,78.15,27.4,84.35,84.35,78.0,87.12,21351,2.135,86.36,0,0,13.06,25,960358.11,67.92,78.43,0
2016-03,SUP-0137,VN,94.43,85.37,84.22,55.1,79.78,17.2,85.37,85.37,89.85,88.4,8156,0.816,92.59,0,0,7.64,5,1552028.47,79.21,87.89,0
2016-03,SUP-0138,VN,100,82.59,68.97,56.28,76.96,42.2,82.59,82.59,100,81.62,8574,0.857,78.22,0,2,10.38,43,336415.38,76.24,94.32,0
2016-03,SUP-0139,KR,86.11,86.81,84.44,60.88,79.56,18.1,86.81,86.81,82.19,87.12,17120,1.712,94.27,0,0,11.86,49,282413.64,76.97,80.09,0
2016-03,SUP-0140,KR,89.77,85.48,70.03,71.87,79.29,22.4,85.48,85.48,89.43,83.11,11240,1.124,93.05,0,0,11.08,11,56242.76,83.26,91.44,0
2016-03,SUP-0141,KR,91.41,96.13,71.93,55.6,78.77,39.0,96.13,96.13,92.2,94.61,8723,0.872,80.93,0,0,4.89,5,1822322.78,84.85,88.51,2
2016-03,SUP-0142,KR,98.08,84.66,75.96,76.7,83.85,3.2,84.66,84.66,95.5,82.18,5159,0.516,100,0,0,2.74,50,1329826.16,83.7,100,0
2016-03,SUP-0143,KR,89.28,100,89.09,81.98,90.09,32.9,100,100,88.67,98.17,11010,1.101,85.52,1,0,13.06,8,38169.96,90.46,85.69,0
2016-03,SUP-0144,KR,91.78,81.3,62.51,95.26,82.71,30.2,81.3,81.3,93.85,80.99,12552,1.255,88.02,0,1,3.72,69,775853.54,87.17,85.95,0
2016-03,SUP-0145,KR,100,100,91.01,81.65,93.17,5.4,100,100,99.47,98.26,7775,0.777,94.73,2,1,7.29,8,1544305.87,92.06,97.98,0
2016-03,SUP-0146,KR,92.7,92.43,70.02,82.64,84.45,46.2,92.43,92.43,95.08,91.93,8767,0.877,74.56,0,1,13.55,51,1772142.26,85.98,89.83,0
2016-03,SUP-0147,KR,89.3,86.22,84.02,84.51,86.01,30.0,86.22,86.22,86.49,85.74,14342,1.434,88.75,0,0,8.01,79,1660165.83,84.69,85.31,0
2016-03,SUP-0148,KR,99.93,92.89,88.54,69.48,87.71,39.4,92.89,92.89,98.4,91.8,1538,0.154,79.42,0,0,3.08,47,990550.77,91.52,98.09,0
2016-03,SUP-0149,KR,94.37,100,70.86,87.61,88.21,10.1,100,100,93.58,98.96,6111,0.611,95.08,0,0,6.86,18,1673323.36,89.98,87.16,0
2016-03,SUP-0150,KR,87.74,84.96,91.64,84.26,87.15,25.6,84.96,84.96,84.16,83.23,17021,1.702,83.17,0,0,5.16,54,1242668.55,88.25,81.13,0
2016-03,SUP-0151,BR,84.81,94.58,75.86,69.45,81.18,25.5,94.58,94.58,88.76,95.12,21915,2.191,86.44,0,0,11.25,52,706722.72,84.59,87.16,0
2016-03,SUP-0152,BR,91.66,91.77,77.99,80.16,85.39,8.5,91.77,91.77,95.57,92.51,7194,0.719,93.33,0,1,3.09,24,744545.31,82.38,90.91,0
2016-03,SUP-0153,BR,92.32,75.36,87.81,88.99,86.12,40.4,75.36,75.36,92.49,77.49,8010,0.801,80.41,0,0,2.54,74,894196.43,87.94,91.77,0
2016-03,SUP-0154,BR,93.43,86.51,68.32,60.6,77.22,6.0,86.51,86.51,90.17,86.42,10485,1.049,100,0,0,9.86,23,1754921.5,76.93,92.88,0
2016-03,SUP-0155,BR,93.93,76.9,90.97,68.71,82.63,12.1,76.9,76.9,93.15,76.63,11710,1.171,89.92,0,0,11.0,18,1245005.59,83.89,92.5,1
2016-03,SUP-0156,BR,92.95,80.24,57.73,77.85,77.19,42.4,80.24,80.24,92.09,78.56,14502,1.45,80.65,2,0,10.45,50,1176454.97,71.93,89.14,0
2016-03,SUP-0157,BR,94.1,99.22,68.57,79.99,85.47,31.5,99.22,99.22,93.49,98.01,5022,0.502,82.64,0,0,4.72,25,252653.26,83.42,89.77,0
2016-03,SUP-0158,BR,83.65,85.98,79.87,76.46,81.49,29.7,85.98,85.98,87.3,86.47,13867,1.387,83.27,2,1,11.85,80,340075.18,84.28,85.61,0
2016-03,SUP-0159,BR,78.71,83.98,73.55,85.18,80.36,32.4,83.98,83.98,80.44,85.2,26152,2.615,83.93,0,0,12.19,22,1152438.48,76.64,79.53,0
2016-03,SUP-0160,BR,95.93,89.87,74.91,58.01,79.68,30.3,89.87,89.87,94.24,90.92,11586,1.159,85.99,0,0,11.48,27,1240635.99,76.61,98.45,0
2016-03,SUP-0161,MX,87.41,83.6,68.38,81.86,80.31,34.8,83.6,83.6,88.68,82.41,10688,1.069,85.87,0,0,9.79,55,1379265.64,82.66,81.39,0
2016-03,SUP-0162,MX,100,86.22,65.33,76.02,81.89,15.3,86.22,86.22,100,85.19,500,0.05,90.25,0,0,13.56,45,586334.44,80.47,92.97,0
2016-03,SUP-0163,MX,86.77,96.48,79.66,81.35,86.07,33.2,96.48,96.48,91.34,99.38,20735,2.074,81.49,0,0,9.53,39,1053378.28,89.8,89.67,0
2016-03,SUP-0164,MX,98.73,88.6,88.1,75.53,87.74,25.0,88.6,88.6,98.62,90.39,1315,0.131,85.57,0,0,9.15,9,570578.76,87.18,98.51,0
2016-03,SUP-0165,MX,84.91,79.47,59.47,75.67,74.88,4.5,79.47,79.47,84.81,79.27,19522,1.952,99.8,0,0,9.85,8,1800302.02,71.91,82.27,0
2016-03,SUP-0166,MX,75.59,88.52,74.92,83.5,80.63,24.7,88.52,88.52,74.55,90.71,20669,2.067,89.76,0,0,2.85,48,1256216.83,77.95,73.55,0
2016-03,SUP-0167,MX,92.04,97.9,88.94,69.22,87.03,26.5,97.9,97.9,88.85,99.95,9473,0.947,90.7,0,0,12.86,40,1351755.45,86.95,86.98,0
2016-03,SUP-0168,MX,90.61,86.47,57.11,63.82,74.5,6.5,86.47,86.47,93.24,87.5,8936,0.894,97.56,0,1,3.42,42,265070.44,76.4,92.52,0
2016-03,SUP-0169,MX,94.19,91.54,70.76,65.19,80.42,41.2,91.54,91.54,93.27,91.54,7472,0.747,77.72,1,0,11.58,13,328465.44,81.4,89.63,1
2016-03,SUP-0170,MX,79.91,89.17,72.87,65.23,76.8,21.4,89.17,89.17,80.02,92.41,21829,2.183,89.14,0,0,6.71,27,907340.1,79.35,83.44,1
2016-03,SUP-0171,TH,78.62,87.65,75.05,69.78,77.78,13.1,87.65,87.65,78.15,90.98,22179,2.218,95.18,1,0,2.71,62,1951044.88,82.08,81.46,1
2016-03,SUP-0172,TH,94.16,87.13,58.26,58.08,74.41,8.6,87.13,87.13,93.69,85.58,9700,0.97,96.36,0,0,3.86,28,1005951.2,73.92,87.35,0
2016-03,SUP-0173,TH,98.94,89.26,65.66,78.17,83.01,16.6,89.26,89.26,100,93.1,5972,0.597,93.99,0,0,1.81,15,1571153.08,86.88,91.58,0
2016-03,SUP-0174,TH,85.13,96.41,79.69,64.94,81.54,35.1,96.41,96.41,86.0,98.49,21510,2.151,84.0,0,1,10.89,41,229795.14,79.23,87.0,1
2016-03,SUP-0175,TH,88.08,79.44,61.95,74.99,76.12,9.2,79.44,79.44,89.37,82.06,13656,1.366,93.3,1,0,1.34,40,1742265.88,83.38,87.66,0
2016-03,SUP-0176,TH,90.08,93.26,81.41,59.48,81.06,10.6,93.26,93.26,87.79,93.57,10750,1.075,93.73,2,0,8.22,12,1881172.53,80.57,84.04,0
2016-03,SUP-0177,TH,90.06,89.05,65.23,85.94,82.57,46.6,89.05,89.05,91.04,87.51,10845,1.084,77.96,0,0,4.39,35,57473.64,82.57,87.36,0
2016-03,SUP-0178,TH,89.14,82.82,93.3,72.92,84.55,37.3,82.82,82.82,89.92,79.45,15073,1.507,80.05,0,0,8.59,37,1947374.46,84.45,82.75,0
2016-03,SUP-0179,PL,84.77,78.31,76.42,66.22,76.43,8.3,78.31,78.31,78.51,80.6,21605,2.16,98.45,0,0,9.7,59,1223826.22,75.11,86.98,0
2016-03,SUP-0180,PL,100,83.58,75.8,55.4,78.69,7.2,83.58,83.58,100,81.57,500,0.05,92.67,0,0,8.95,60,474059.06,77.57,100,0
2016-03,SUP-0181,PL,82.19,84.94,88.22,59.58,78.73,31.6,84.94,84.94,83.41,84.06,19697,1.97,82.89,0,0,1.51,14,1962684.88,78.36,80.69,0
2016-03,SUP-0182,PL,97.39,82.51,80.84,74.31,83.76,18.6,82.51,82.51,100,81.86,3965,0.397,91.56,0,0,12.4,31,1817732.22,84.84,89.12,0
2016-03,SUP-0183,PL,97.75,88.05,76.52,74.31,84.16,44.5,88.05,88.05,99.25,88.84,6808,0.681,77.53,0,0,7.93,29,1232834.67,87.87,100,2
2016-03,SUP-0184,PL,95.74,89.81,99.34,81.96,91.71,7.3,89.81,89.81,94.25,89.96,3620,0.362,92.27,0,0,12.34,42,1658762.22,88.58,100,0
2016-03,SUP-0185,PL,93.88,86.14,75.06,54.93,77.5,13.6,86.14,86.14,93.4,84.65,14335,1.434,92.55,0,1,11.63,22,691637.07,78.46,91.87,0
2016-03,SUP-0186,PL,86.78,98.37,71.84,63.15,80.04,31.7,98.37,98.37,83.39,96.69,17259,1.726,84.12,2,0,10.78,35,514073.53,80.18,80.1,0
2016-03,SUP-0187,TR,99.57,84.01,52.64,57.39,73.4,40.1,84.01,84.01,98.04,82.59,5793,0.579,78.8,0,0,11.56,19,1715866.97,74.35,100,0
2016-03,SUP-0188,TR,81.56,70.59,81.53,63.0,74.17,23.8,70.59,70.59,81.31,67.73,20194,2.019,86.92,0,0,9.96,10,379306.15,71.58,80.09,0
2016-03,SUP-0189,TR,94.67,85.94,66.68,67.84,78.78,12.0,85.94,85.94,94.38,83.72,9811,0.981,92.25,0,0,6.78,67,1969923.43,81.67,90.4,0
2016-03,SUP-0190,TR,80.51,87.33,59.19,64.77,72.95,47.7,87.33,87.33,82.63,88.2,19343,1.934,77.29,0,0,8.13,26,317067.41,73.5,77.93,2
2016-03,SUP-0191,TR,83.66,86.43,73.72,64.98,77.2,15.0,86.43,86.43,81.01,85.65,22772,2.277,94.76,0,1,9.73,40,1819267.54,72.76,83.48,1
2016-03,SUP-0192,TR,100,85.5,74.65,74.22,83.59,26.3,85.5,85.5,99.26,85.17,2406,0.241,92.42,0,0,6.94,38,1665484.7,86.47,100,0
2016-03,SUP-0193,ZA,98.97,84.68,71.27,67.37,80.57,47.6,84.68,84.68,100,86.8,6796,0.68,73.3,0,0,10.48,23,1206331.05,80.95,100,1
2016-03,SUP-0194,ZA,84.61,79.84,77.34,57.74,74.88,3.7,79.84,79.84,84.52,79.12,18977,1.898,98.4,0,0,4.86,31,573957.87,75.67,81.95,0
2016-03,SUP-0195,ZA,87.4,85.03,67.69,70.9,77.75,29.0,85.03,85.03,86.47,82.88,16987,1.699,85.88,0,0,12.53,45,1276410.8,80.28,89.25,0
2016-03,SUP-0196,ZA,91.48,82.62,84.87,60.62,79.9,30.5,82.62,82.62,89.71,83.46,14554,1.455,81.01,0,0,3.1,22,409952.93,77.0,92.16,0
2016-03,SUP-0197,AU,89.68,89.49,77.45,79.35,83.99,22.5,89.49,89.49,94.75,92.56,14273,1.427,86.52,0,1,2.52,12,1826427.71,83.97,89.51,0
2016-03,SUP-0198,AU,78.56,98.06,66.29,84.05,81.74,43.4,98.06,98.06,76.87,98.69,24672,2.467,78.24,0,0,9.56,46,683887.23,81.51,73.56,0
2016-03,SUP-0199,AU,84.05,85.08,68.54,58.29,73.99,6.8,85.08,85.08,82.5,89.84,21538,2.154,96.84,0,0,9.39,35,1391450.35,73.69,72.55,0
2016-03,SUP-0200,AU,89.6,81.13,85.08,79.99,83.95,21.4,81.13,81.13,90.59,78.25,13015,1.301,89.13,1,0,7.54,10,1667230.76,81.07,86.02,0
2016-03,SUP-0201,CA,84.42,66.43,89.83,92.33,83.25,11.4,66.43,66.43,85.47,65.21,16190,1.619,97.05,1,0,13.35,20,768708.53,82.0,80.64,0
2016-03,SUP-0202,CA,92.2,93.79,64.46,84.02,83.62,32.2,93.79,93.79,89.36,96.31,9095,0.909,85.54,1,1,5.84,79,1876462.12,85.2,91.27,0
2016-03,SUP-0203,CA,73.47,92.63,74.75,77.56,79.6,37.6,92.63,92.63,74.9,93.2,25190,2.519,83.49,3,0,1.69,16,1038648.44,81.8,73.3,0
2016-03,SUP-0204,CA,86.77,94.21,81.47,87.02,87.37,17.3,94.21,94.21,87.31,95.77,16498,1.65,89.37,1,0,2.42,74,1980474.52,83.28,79.43,0
2016-03,SUP-0205,CA,97.23,88.32,73.6,80.53,84.92,42.0,88.32,88.32,96.75,89.14,11768,1.177,77.59,0,0,4.42,40,1189735.92,82.01,90.11,0
2016-04,SUP-0001,CN,95.09,94.46,68.4,59.04,79.25,25.4,94.46,94.46,93.91,95.66,12230,1.223,89.11,2,0,3.97,11,1861659.51,82.21,98.66,0
2016-04,SUP-0002,CN,81.47,85.1,87.64,70.91,81.28,33.1,85.1,85.1,83.88,85.86,17076,1.708,82.95,0,0,2.36,21,1871009.23,84.72,77.59,0
2016-04,SUP-0003,CN,96.96,80.37,63.28,70.8,77.85,47.9,80.37,80.37,95.01,83.75,7419,0.742,77.35,0,0,11.35,75,741169.58,78.39,98.58,0
2016-04,SUP-0004,CN,83.8,85.88,72.98,66.61,77.32,5.7,85.88,85.88,83.4,84.66,14694,1.469,99.39,0,0,7.89,52,1944612.83,71.23,85.0,0
2016-04,SUP-0005,CN,100,75.02,75.85,76.3,81.79,15.9,75.02,75.02,99.87,74.53,1792,0.179,90.27,0,0,5.96,17,1418014.33,80.57,100,0
2016-04,SUP-0006,CN,96.69,88.45,68.6,65.61,79.84,25.4,88.45,88.45,99.54,87.1,6005,0.6,83.62,0,0,10.66,78,743570.02,80.13,100,1
2016-04,SUP-0007,CN,94.26,98.39,87.51,55.26,83.86,31.6,98.39,98.39,96.15,97.44,10580,1.058,82.14,0,0,6.48,55,80279.41,82.79,92.84,1
2016-04,SUP-0008,CN,91.42,98.75,76.83,71.39,84.6,31.0,98.75,98.75,93.89,100,15083,1.508,80.69,0,0,6.2,65,396625.65,87.62,83.15,0
2016-04,SUP-0009,CN,94.67,87.28,66.16,78.03,81.53,51.4,87.28,87.28,92.71,85.17,4564,0.456,78.29,0,0,10.84,38,753931.13,79.22,93.59,0
2016-04,SUP-0010,CN,83.81,83.52,78.76,79.19,81.32,4.3,83.52,83.52,83.51,81.03,14058,1.406,96.38,0,0,1.63,60,1831875.3,80.24,79.43,1
2016-04,SUP-0011,CN,100,98.41,78.3,70.09,86.7,50.0,98.41,98.41,100,97.09,6403,0.64,75.44,0,1,13.7,76,1109717.02,86.44,94.6,0
2016-04,SUP-0012,CN,90.66,88.6,64.74,73.1,79.27,12.1,88.6,88.6,92.36,86.68,9757,0.976,95.21,0,0,1.71,18,883662.18,77.48,86.59,0
2016-04,SUP-0013,CN,100,88.22,80.01,77.55,86.44,36.7,88.22,88.22,98.75,88.25,2414,0.241,82.83,0,0,9.59,57,91418.03,86.02,100,0
2016-04,SUP-0014,CN,95.32,92.8,70.75,92.1,87.75,27.7,92.8,92.8,97.2,91.61,6984,0.698,82.44,0,0,8.97,21,1111617.17,83.44,98.06,1
2016-04,SUP-0015,CN,100,88.81,81.16,72.25,85.56,19.1,88.81,88.81,100,90.3,6286,0.629,91.53,0,0,2.61,48,1620170.29,82.06,100,0
2016-04,SUP-0016,CN,100,85.44,87.48,76.28,87.3,17.3,85.44,85.44,100,85.06,4901,0.49,93.4,0,0,12.99,21,1382147.66,87.26,95.82,0
2016-04,SUP-0017,CN,97.22,92.44,70.84,79.71,85.05,41.3,92.44,92.44,97.57,92.12,3357,0.336,76.58,0,0,11.72,22,1943547.9,84.95,89.13,0
2016-04,SUP-0018,CN,93.15,99.14,86.59,66.38,86.31,36.3,99.14,99.14,93.29,97.87,8206,0.821,78.72,1,0,5.74,77,1699007.84,79.87,90.41,0
2016-04,SUP-0019,CN,94.87,90.16,73.25,58.75,79.26,9.4,90.16,90.16,96.78,88.24,12693,1.269,94.08,1,0,10.26,11,1794699.54,80.73,82.06,0
2016-04,SUP-0020,CN,100,92.19,60.26,89.6,85.51,18.9,92.19,92.19,99.13,89.76,7160,0.716,89.02,0,0,1.94,18,930991.0,87.36,97.91,0
2016-04,SUP-0021,CN,85.9,88.89,83.87,80.02,84.67,3.4,88.89,88.89,84.33,91.27,14834,1.483,96.56,0,0,2.47,17,901665.99,85.06,86.03,0
2016-04,SUP-0022,CN,91.68,88.68,89.8,73.4,85.89,22.9,88.68,88.68,91.72,93.36,15547,1.555,89.65,0,0,4.72,17,1613691.81,80.45,90.61,0
2016-04,SUP-0023,CN,86.89,99.96,82.23,80.27,87.34,46.0,99.96,99.96,86.37,100,19942,1.994,77.73,0,0,4.08,36,832523.25,89.52,83.9,1
2016-04,SUP-0024,CN,76.85,78.74,70.72,71.6,74.48,44.5,78.74,78.74,76.92,78.02,24976,2.498,79.72,0,0,4.78,33,1428168.22,71.19,74.29,0
2016-04,SUP-0025,CN,79.03,88.67,71.95,64.21,75.96,12.4,88.67,88.67,79.03,92.64,20529,2.053,89.76,1,0,5.82,51,1243510.75,73.63,74.66,0
2016-04,SUP-0026,CN,86.22,97.65,74.28,74.87,83.25,30.8,97.65,97.65,87.75,100,17780,1.778,82.56,0,2,8.95,68,444514.75,86.37,90.72,0
2016-04,SUP-0027,CN,86.56,90.27,59.94,100,84.19,14.4,90.27,90.27,86.57,89.79,21173,2.117,91.45,0,0,10.26,28,511882.74,81.67,83.47,0
2016-04,SUP-0028,CN,94.56,98.56,75.83,76.47,86.36,53.2,98.56,98.56,95.82,99.81,13890,1.389,73.66,3,0,6.47,54,232870.52,89.9,89.46,0
2016-04,SUP-0029,CN,96.74,70.57,82.13,65.82,78.81,11.4,70.57,70.57,94.52,70.93,12422,1.242,94.21,0,0,9.89,72,772933.99,82.87,89.04,0
2016-04,SUP-0030,CN,96.47,100,81.99,52.71,82.79,17.0,100,100,96.19,100,12429,1.243,92.16,0,0,12.98,27,336461.11,87.31,93.39,0
2016-04,SUP-0031,CN,86.74,73.58,73.09,67.42,75.21,24.9,73.58,73.58,91.15,77.21,15051,1.505,88.51,0,0,9.65,44,1257363.35,76.01,83.21,0
2016-04,SUP-0032,CN,93.78,77.11,83.91,51.46,76.57,22.8,77.11,77.11,92.25,75.88,13453,1.345,89.48,1,0,3.14,43,971652.86,74.73,88.62,1
2016-04,SUP-0033,CN,92.96,80.81,84.24,67.36,81.34,30.6,80.81,80.81,90.81,77.42,15741,1.574,85.25,0,0,5.12,5,1439125.71,77.27,87.57,0
2016-04,SUP-0034,CN,93.46,79.91,87.03,87.9,87.07,31.8,79.91,79.91,95.4,77.67,14771,1.477,77.98,0,0,3.96,31,1010081.94,85.57,80.11,0
2016-04,SUP-0035,CN,100,87.97,73.79,69.31,82.77,16.6,87.97,87.97,100,88.79,500,0.05,93.72,0,0,13.16,22,1757268.47,86.1,100,0
2016-04,SUP-0036,IN,90.69,92.77,78.56,72.2,83.55,27.6,92.77,92.77,93.28,93.41,17460,1.746,86.03,1,0,1.45,76,315046.83,78.49,87.41,1
2016-04,SUP-0037,IN,88.09,100,81.28,57.6,81.74,35.3,100,100,85.46,99.27,13420,1.342,83.05,0,0,5.03,67,570314.45,82.57,98.92,0
2016-04,SUP-0038,IN,98.66,92.89,65.48,71.66,82.17,10.8,92.89,92.89,100,88.98,9212,0.921,93.71,0,0,8.73,50,1683198.9,81.83,95.53,0
2016-04,SUP-0039,IN,100,81.04,63.43,76.82,80.32,2.6,81.04,81.04,100,80.48,631,0.063,100,1,1,4.47,27,1268349.38,81.7,99.02,0
2016-04,SUP-0040,IN,100,91.12,71.23,87.77,87.53,30.0,91.12,91.12,100,95.15,6951,0.695,86.97,0,0,5.58,33,77198.4,86.81,99.56,0
2016-04,SUP-0041,IN,90.92,80.45,76.84,68.41,79.15,4.2,80.45,80.45,90.57,81.51,11369,1.137,96.95,1,0,3.03,29,1146826.22,79.22,93.58,0
2016-04,SUP-0042,IN,89.53,96.08,88.12,73.74,86.87,24.6,96.08,96.08,87.67,95.24,16517,1.652,87.39,1,0,7.27,61,424290.44,87.39,84.66,0
2016-04,SUP-0043,IN,92.61,80.45,75.24,58.36,76.67,30.0,80.45,80.45,94.53,82.12,10906,1.091,84.02,0,0,10.57,65,520271.54,75.97,87.91,2
2016-04,SUP-0044,IN,99.14,82.66,63.46,79.42,81.17,9.4,82.66,82.66,100,83.75,1279,0.128,99.69,0,0,1.39,41,883274.49,76.31,99.58,1
2016-04,SUP-0045,IN,95.99,59.46,69.2,81.56,76.55,48.4,59.46,59.46,98.57,61.4,3486,0.349,74.06,0,2,13.74,11,665690.91,76.38,96.85,0
2016-04,SUP-0046,IN,92.95,79.47,85.77,75.63,83.46,12.3,79.47,79.47,94.41,75.92,7026,0.703,92.12,0,0,10.54,11,1581915.19,85.82,92.48,0
2016-04,SUP-0047,IN,92.64,86.15,77.48,89.08,86.34,23.3,86.15,86.15,91.96,88.21,13898,1.39,88.08,0,0,11.69,54,704455.86,89.14,77.06,0
2016-04,SUP-0048,IN,84.78,75.91,70.08,66.92,74.42,20.4,75.91,75.91,85.85,80.45,15171,1.517,87.61,0,0,4.74,41,275675.69,71.63,92.72,1
2016-04,SUP-0049,IN,85.69,85.51,73.2,72.13,79.13,13.1,85.51,85.51,84.78,87.2,11983,1.198,92.47,0,0,11.02,43,1138412.57,83.38,77.92,0
2016-04,SUP-0050,IN,83.06,84.82,85.24,74.8,81.98,35.8,84.82,84.82,83.34,84.37,19876,1.988,80.22,0,0,13.22,44,182880.68,83.61,82.25,0
2016-04,SUP-0051,IN,100,86.32,70.66,76.13,83.28,10.1,86.32,86.32,100,86.37,8484,0.848,91.95,1,0,7.04,35,773199.09,86.18,100,0
2016-04,SUP-0052,IN,92.9,77.15,78.14,75.47,80.91,15.0,77.15,77.15,94.1,72.88,13623,1.362,94.84,0,1,2.59,26,14871.68,77.62,95.77,0
2016-04,SUP-0053,IN,92.01,90.06,79.95,69.48,82.88,23.6,90.06,90.06,90.47,88.84,8266,0.827,87.56,0,0,1.65,10,1791169.81,82.72,90.53,0
2016-04,SUP-0054,IN,89.22,80.75,77.42,70.41,79.45,7.8,80.75,80.75,92.62,78.55,16747,1.675,99.63,0,0,11.85,67,51145.08,79.03,88.12,0
2016-04,SUP-0055,IN,89.61,80.66,86.56,77.65,83.62,5.0,80.66,80.66,87.99,78.46,9759,0.976,97.27,2,0,7.21,77,579797.5,86.87,94.4,0
2016-04,SUP-0056,IN,90.8,77.26,65.95,68.77,75.69,14.6,77.26,77.26,95.42,80.76,8914,0.891,90.78,1,0,5.43,69,1846441.04,79.32,99.09,0
2016-04,SUP-0057,IN,100,87.99,79.62,71.48,84.77,50.7,87.99,87.99,98.77,87.67,9465,0.947,77.6,1,0,2.04,73,1251041.34,83.94,100,1
2016-04,SUP-0058,IN,88.17,95.09,79.66,74.85,84.44,18.2,95.09,95.09,91.35,93.45,11539,1.154,89.46,1,0,8.72,75,1012498.92,87.06,90.2,0
2016-04,SUP-0059,IN,86.44,84.36,71.97,78.96,80.43,12.8,84.36,84.36,84.17,84.48,12302,1.23,92.04,0,0,3.89,5,1128582.94,81.65,81.89,0
