order_id,date,order_date,customer_id,supplier_id,commodity_code,commodity,country_code,country,quantity,unit_price_usd,total_usd,currency_code,exchange_rate,expected_delivery_date,actual_delivery_date,lead_time_days,delay_days,status,payment_status,quality_inspection_result,returned_quantity,return_reason,shipment_mode,incoterms,port_of_origin,port_of_destination,priority_level,discount_percent,tax_amount,insurance_amount,tracking_number,carrier_name,notes,payment_terms,is_delayed,is_anomaly
PO-102636,2016-04-16,2016-04-16,CUS-0187,SUP-0087,CTN,Cotton,US,United States,1033,1758.7183,1816756.03,USD,0.972816,2016-06-13,2016-06-10,58,0,delivered,Paid,passed,0,,Road,CIF,US-PORT-1,DEST-03,normal,3.11,24834.43,34149.27,TRK-10002636,DB Schenker,,Net 30,false,false
PO-102637,2016-11-18,2016-11-18,CUS-0292,SUP-0148,REE,Rare Earth,KR,South Korea,6863,43280.2213,297032158.74,KRW,1267.932178,2016-12-08,2016-12-10,20,2,delivered,Paid,passed,0,,Sea,DAP,KR-PORT-1,DEST-12,low,9.25,43373902.11,4541636.84,TRK-10002637,Kuehne+Nagel,,Net 60,false,false
PO-102638,2016-11-20,2016-11-20,CUS-0188,SUP-0008,CEM,Cement,CN,China,11193,104.2362,1166715.86,CNY,6.814905,2016-12-11,2016-12-09,21,0,delivered,Paid,passed,0,,Sea,FOB,CN-PORT-3,DEST-02,normal,2.36,71497.96,15788.39,TRK-10002638,DB Schenker,,Net 30,false,false
PO-102639,2016-03-05,2016-03-05,CUS-0031,SUP-0152,COP,Copper,BR,Brazil,13970,4794.748,66982629.83,BRL,4.809964,2016-05-13,2016-05-20,69,7,delayed,Paid,passed,0,,Sea,DDP,BR-PORT-1,DEST-02,high,1.53,5343136.81,380448.52,TRK-10002639,Maersk,,Net 45,true,false
PO-102640,2016-08-23,2016-08-23,CUS-0056,SUP-0042,STL,Steel,IN,India,2039,368.9848,752360.1,INR,79.573461,2016-08-30,2016-08-31,7,1,delivered,Refunded,passed,0,,Rail,FCA,IN-PORT-4,DEST-09,normal,8.02,75486.77,5766.73,TRK-10002640,Maersk,,Net 45,false,false
PO-102641,2016-04-10,2016-04-10,CUS-0141,SUP-0075,SLC,Silicon,US,United States,29297,3027.8492,88706898.61,USD,0.968118,2016-05-24,2016-05-21,44,0,delivered,Paid,passed,0,,Sea,FCA,US-PORT-2,DEST-05,low,11.53,3121303.49,1768540.6,TRK-10002641,Kuehne+Nagel,,Net 45,false,false
PO-102642,2016-05-06,2016-05-06,CUS-0216,SUP-0022,TIM,Timber,CN,China,19429,335.6018,6520407.34,CNY,6.852179,2016-06-01,2016-06-15,26,14,delayed,Paid,passed,0,,Air,EXW,CN-PORT-2,DEST-02,normal,3.37,1152528.45,129919.46,TRK-10002642,DHL,,Net 45,true,false
PO-102643,2016-04-21,2016-04-21,CUS-0094,SUP-0180,SEM,Semiconductors,PL,Poland,2037,5.0117,10208.91,PLN,3.873464,2016-05-17,2016-05-19,26,2,delivered,Paid,passed,0,,Sea,EXW,PL-PORT-1,DEST-06,normal,8.37,805.73,28.75,TRK-10002643,Maersk,,Net 45,false,false
PO-102644,2016-01-24,2016-01-24,CUS-0217,SUP-0075,STL,Steel,US,United States,17452,505.8723,8828484.24,USD,0.967084,2016-03-06,2016-03-03,42,0,delivered,Paid,passed,0,,Air,FCA,US-PORT-2,DEST-07,normal,2.53,519921.88,69169.21,TRK-10002644,DB Schenker,,Net 45,false,false
PO-102645,2016-10-17,2016-10-17,CUS-0058,SUP-0027,STL,Steel,CN,China,30575,399.8189,12224462.93,CNY,6.819938,2016-11-26,2016-12-02,40,6,delayed,Paid,failed,0,,Air,CIF,CN-PORT-3,DEST-10,high,1.71,939373.1,134680.06,TRK-10002645,Kuehne+Nagel,,Net 90,true,false
PO-102646,2016-09-18,2016-09-18,CUS-0173,SUP-0052,CEM,Cement,IN,India,9975,104.3188,1040580.37,INR,79.277535,2016-10-09,2016-10-08,21,0,delivered,Paid,passed,0,,Sea,DAP,IN-PORT-2,DEST-05,normal,7.02,178117.4,4673.83,TRK-10002646,Maersk,,Net 90,false,false
PO-102647,2016-05-27,2016-05-27,CUS-0236,SUP-0176,ALM,Aluminum,TH,Thailand,2086,1607.361,3352955.08,THB,34.583432,2016-06-19,2016-06-22,23,3,delivered,Paid,passed,0,,Air,DDP,TH-PORT-3,DEST-06,high,4.72,275423.08,37273.48,TRK-10002647,Maersk,,Net 45,false,false
PO-102648,2016-06-16,2016-06-16,CUS-0198,SUP-0053,STL,Steel,IN,India,2968,384.7271,1141870.11,INR,81.009517,2016-08-22,2016-08-20,67,0,delivered,Paid,passed,0,,Sea,FCA,IN-PORT-3,DEST-10,low,4.57,75894.19,6388.3,TRK-10002648,DHL,,Net 45,false,false
PO-102649,2016-06-20,2016-06-20,CUS-0320,SUP-0162,REE,Rare Earth,MX,Mexico,3681,44157.6426,162544282.26,MXN,16.545276,2016-07-30,2016-07-28,40,0,delivered,Pending,passed,0,,Air,CIF,MX-PORT-1,DEST-09,normal,0.22,8495923.9,2879505.41,TRK-10002649,DB Schenker,,Net 45,false,false
PO-102650,2016-11-05,2016-11-05,CUS-0147,SUP-0116,PLA,Plastic,JP,Japan,8881,1283.0299,11394588.65,JPY,144.123246,2016-12-24,2016-12-25,49,1,delivered,Paid,passed,0,,Rail,EXW,JP-PORT-3,DEST-06,low,3.57,1650321.27,89253.44,TRK-10002650,Maersk,,Net 60,false,false
PO-102651,2016-09-06,2016-09-06,CUS-0136,SUP-0153,RBR,Rubber,BR,Brazil,14980,1239.586,18568998.71,BRL,4.780896,2016-11-01,2016-11-01,56,0,delivered,Pending,passed,0,,Sea,CIF,BR-PORT-4,DEST-07,normal,9.74,2617648.6,334209.08,TRK-10002651,DHL,,Net 30,false,false
PO-102652,2016-04-18,2016-04-18,CUS-0006,SUP-0023,ALM,Aluminum,CN,China,5040,1689.1217,8513173.22,CNY,6.953031,2016-05-22,2016-05-23,34,1,delivered,Paid,passed,0,,Sea,FCA,CN-PORT-2,DEST-06,normal,0.12,1369322.06,118450.15,TRK-10002652,DHL,,Net 45,false,false
PO-102653,2016-05-11,2016-05-11,CUS-0097,SUP-0123,SLC,Silicon,JP,Japan,7947,2228.2887,17708210.54,JPY,144.124243,2016-06-29,2016-06-28,49,0,delivered,Paid,passed,0,,Sea,EXW,JP-PORT-4,DEST-10,normal,0.4,2346475.51,347563.64,TRK-10002653,Maersk,,Net 30,false,false
PO-102654,2016-07-25,2016-07-25,CUS-0280,SUP-0087,PAP,Paper,US,United States,2208,754.6348,1666233.6,USD,0.970843,2016-09-30,2016-10-03,67,3,delivered,Paid,passed,0,,Air,CIF,US-PORT-3,DEST-08,normal,1.78,123509.75,17485.03,TRK-10002654,DHL,,Net 30,false,false
PO-102655,2016-03-04,2016-03-04,CUS-0145,SUP-0177,STL,Steel,TH,Thailand,35982,388.26,13970372.09,THB,34.501792,2016-04-27,2016-04-24,54,0,delivered,Paid,passed,0,,Sea,CIF,TH-PORT-3,DEST-04,normal,6.93,819377.67,157856.34,TRK-10002655,Kuehne+Nagel,,Net 60,false,false
PO-102656,2016-09-04,2016-09-04,CUS-0147,SUP-0184,STL,Steel,PL,Poland,6217,420.7452,2615772.92,PLN,3.859977,2016-09-21,2016-09-18,17,0,delivered,Pending,passed,0,,Sea,CIF,PL-PORT-4,DEST-08,normal,7.83,334501.42,20675.53,TRK-10002656,DHL,,Net 30,false,false
PO-102657,2016-09-10,2016-09-10,CUS-0251,SUP-0087,CTN,Cotton,US,United States,2160,1831.0459,3955059.19,USD,0.966696,2016-11-18,2016-11-21,69,3,delivered,Paid,passed,0,,Sea,DAP,US-PORT-2,DEST-04,normal,0.89,610049.01,14277.71,TRK-10002657,Maersk,,Net 30,false,false
PO-102658,2016-03-10,2016-03-10,CUS-0037,SUP-0193,SLC,Silicon,ZA,South Africa,1904,1649.0752,3139839.11,ZAR,17.971942,2016-04-19,2016-04-17,40,0,delivered,Overdue,passed,0,,Road,FCA,ZA-PORT-2,DEST-02,normal,0.57,146151.07,38031.88,TRK-10002658,FedEx,,Net 30,false,false
PO-102659,2016-09-19,2016-09-19,CUS-0012,SUP-0031,LIT,Lithium,CN,China,7110,20035.5915,142453055.91,CNY,6.955774,2016-11-02,2016-11-04,44,2,delivered,Paid,passed,0,,Sea,FCA,CN-PORT-4,DEST-04,normal,0.66,6491742.2,2794367.68,TRK-10002659,DB Schenker,,Net 30,false,false
PO-102660,2016-09-28,2016-09-28,CUS-0276,SUP-0167,SLC,Silicon,MX,Mexico,13379,1877.8572,25123851.29,MXN,16.584975,2016-11-06,2016-11-09,39,3,returned,Paid,passed,1252,quality defect,Sea,FOB,MX-PORT-2,DEST-08,normal,1.15,2394119.92,298236.06,TRK-10002660,Maersk,,Net 60,false,false
PO-102661,2016-03-30,2016-03-30,CUS-0071,SUP-0087,CTN,Cotton,US,United States,3459,1920.6139,6643403.55,USD,0.970054,2016-06-01,2016-06-03,63,2,delivered,Paid,passed,0,,Road,FCA,US-PORT-3,DEST-12,normal,10.37,87224.86,127391.85,TRK-10002661,Kuehne+Nagel,,Net 30,false,false
PO-102662,2016-05-04,2016-05-04,CUS-0123,SUP-0077,COP,Copper,US,United States,3950,7477.14,29534703.01,USD,0.965649,2016-06-09,2016-06-09,36,0,delivered,Paid,passed,0,,Sea,FOB,US-PORT-2,DEST-03,normal,11.26,4973267.01,441834.98,TRK-10002662,Kuehne+Nagel,,Net 30,false,false
PO-102663,2016-06-03,2016-06-03,CUS-0237,SUP-0165,ALM,Aluminum,MX,Mexico,7959,1752.76,13950216.6,MXN,16.819899,2016-06-23,2016-06-24,20,1,delivered,Paid,passed,0,,Sea,DAP,MX-PORT-4,DEST-09,low,3.55,1156117.76,109510.62,TRK-10002663,DB Schenker,,Net 60,false,false
PO-102664,2016-12-08,2016-12-08,CUS-0027,SUP-0111,PAP,Paper,JP,Japan,9922,689.5357,6841572.75,JPY,143.388246,2016-12-27,2016-12-29,19,2,delivered,Paid,passed,0,,Rail,FCA,JP-PORT-4,DEST-11,normal,2.05,320646.44,77636.73,TRK-10002664,FedEx,,Net 30,false,false
PO-102665,2016-07-01,2016-07-01,CUS-0316,SUP-0192,PLA,Plastic,TR,Turkey,16600,968.2564,16073055.49,TRY,25.973236,2016-08-20,2016-08-20,50,0,delivered,Paid,passed,0,,Air,DDP,TR-PORT-1,DEST-03,normal,5.59,1294065.07,221104.85,TRK-10002665,FedEx,,Net 45,false,false
PO-102666,2016-05-04,2016-05-04,CUS-0286,SUP-0035,PLA,Plastic,CN,China,2352,915.7833,2153922.35,CNY,6.835673,2016-05-17,2016-05-19,13,2,delivered,Paid,passed,0,,Sea,DDP,CN-PORT-3,DEST-11,normal,5.2,31896.0,29210.45,TRK-10002666,DHL,,Net 45,false,false
PO-102667,2016-09-07,2016-09-07,CUS-0029,SUP-0175,RBR,Rubber,TH,Thailand,5467,1167.025,6380125.92,THB,34.493065,2016-09-16,2016-09-19,9,3,delivered,Paid,passed,0,,Sea,CIF,TH-PORT-1,DEST-06,low,7.07,527277.11,37358.07,TRK-10002667,FedEx,,Net 45,false,false
PO-102668,2016-01-31,2016-01-31,CUS-0192,SUP-0112,GLS,Glass,JP,Japan,13013,925.4813,12043287.58,JPY,144.370404,2016-02-28,2016-03-01,28,2,delivered,Paid,failed,0,,Sea,FCA,JP-PORT-3,DEST-12,low,7.87,700081.72,149362.66,TRK-10002668,Kuehne+Nagel,,Net 60,false,false
PO-102669,2016-06-09,2016-06-09,CUS-0026,SUP-0143,STL,Steel,KR,South Korea,2943,448.8564,1320984.48,KRW,1287.346787,2016-06-26,2016-07-06,17,10,delayed,Paid,passed,0,,Road,FCA,KR-PORT-3,DEST-05,normal,9.82,210173.57,21540.93,TRK-10002669,DHL,,Net 45,true,true
PO-102670,2016-01-10,2016-01-10,CUS-0122,SUP-0164,COP,Copper,MX,Mexico,8535,5502.3212,46962311.23,MXN,16.840931,2016-02-01,2016-01-29,22,0,delivered,Refunded,passed,0,,Sea,CIF,MX-PORT-2,DEST-04,low,7.2,1931552.15,260338.13,TRK-10002670,DHL,,Net 90,false,false
PO-102671,2016-04-12,2016-04-12,CUS-0253,SUP-0192,PLA,Plastic,TR,Turkey,18411,989.9048,18225137.69,TRY,26.256974,2016-06-11,2016-06-08,60,0,delivered,Paid,passed,0,,Sea,DAP,TR-PORT-3,DEST-04,low,0.78,1534637.54,147341.71,TRK-10002671,DB Schenker,,Net 45,false,false
PO-102672,2016-01-03,2016-01-03,CUS-0253,SUP-0200,SLC,Silicon,AU,Australia,12900,2422.113,31245257.99,AUD,1.492562,2016-02-19,2016-03-12,47,22,delayed,Paid,passed,0,,Sea,EXW,AU-PORT-1,DEST-07,normal,7.48,4197747.45,471305.24,TRK-10002672,FedEx,,Net 90,true,false
PO-102673,2016-12-14,2016-12-14,CUS-0160,SUP-0077,COP,Copper,US,United States,8622,6413.5868,55297945.47,USD,0.964231,2017-01-17,2017-01-19,34,2,delivered,Paid,passed,0,,Rail,CIF,US-PORT-1,DEST-10,low,3.05,4596785.84,850294.18,TRK-10002673,Kuehne+Nagel,,Net 30,false,false
PO-102674,2016-01-01,2016-01-01,CUS-0124,SUP-0047,PLA,Plastic,IN,India,12166,872.533,10615236.52,INR,82.177268,2016-02-15,2016-02-16,45,1,delivered,Paid,passed,0,,Sea,FCA,IN-PORT-2,DEST-02,low,4.02,625260.23,108423.82,TRK-10002674,DB Schenker,,Net 90,false,false
PO-102675,2016-01-06,2016-01-06,CUS-0029,SUP-0114,LIT,Lithium,JP,Japan,19147,11660.525,223264071.5,JPY,145.709796,2016-02-08,2016-02-08,33,0,delivered,Paid,passed,0,,Air,DAP,JP-PORT-4,DEST-08,normal,8.54,26698602.14,3390423.12,TRK-10002675,DB Schenker,,Net 90,false,false
PO-102676,2016-10-08,2016-10-08,CUS-0092,SUP-0103,NIC,Nickel,DE,Germany,3393,20474.3034,69469311.42,EUR,0.885283,2016-10-15,2016-10-13,7,0,delivered,Paid,passed,0,,Road,DAP,DE-PORT-3,DEST-03,high,2.85,11382186.12,619609.0,TRK-10002676,DHL,,Net 60,false,false
PO-102677,2016-01-13,2016-01-13,CUS-0007,SUP-0121,PLA,Plastic,JP,Japan,16487,1183.0179,19504416.58,JPY,146.588409,2016-02-01,2016-02-04,19,3,delivered,Paid,passed,0,,Air,DAP,JP-PORT-3,DEST-06,normal,0.14,1914107.36,190147.89,TRK-10002677,Kuehne+Nagel,,Net 30,false,false
PO-102678,2016-12-17,2016-12-17,CUS-0096,SUP-0003,COP,Copper,CN,China,9346,5593.0739,52272868.55,CNY,6.909601,2017-01-31,2017-02-03,45,3,delivered,Paid,passed,0,,Sea,FCA,CN-PORT-1,DEST-10,normal,3.74,7318846.17,781882.75,TRK-10002678,Maersk,,Net 90,false,false
PO-102679,2016-08-15,2016-08-15,CUS-0308,SUP-0160,SEM,Semiconductors,BR,Brazil,4230,4.4668,18894.37,BRL,4.825918,2016-10-20,2016-10-21,66,1,delivered,Paid,passed,0,,Sea,DDP,BR-PORT-4,DEST-01,low,0.69,1612.03,364.08,TRK-10002679,FedEx,,Net 60,false,false
PO-102680,2016-09-02,2016-09-02,CUS-0232,SUP-0042,ALM,Aluminum,IN,India,842,1596.316,1344098.06,INR,80.136694,2016-09-05,2016-09-08,3,3,delivered,Paid,passed,0,,Rail,FOB,IN-PORT-4,DEST-08,low,3.98,200945.45,15499.74,TRK-10002680,FedEx,,Net 45,false,false
PO-102681,2016-06-26,2016-06-26,CUS-0266,SUP-0204,SLC,Silicon,CA,Canada,6224,2559.6474,15931245.52,CAD,1.323537,2016-08-21,2016-08-21,56,0,delivered,Paid,passed,0,,Air,CIF,CA-PORT-2,DEST-02,normal,10.8,645763.74,221028.58,TRK-10002681,DB Schenker,,Net 45,false,false
PO-102682,2016-01-23,2016-01-23,CUS-0004,SUP-0048,CTN,Cotton,IN,India,15092,1116.8373,16855308.62,INR,81.208369,2016-02-29,2016-03-03,37,3,delivered,Paid,passed,0,,Sea,CIF,IN-PORT-2,DEST-08,normal,4.63,2496893.82,104233.19,TRK-10002682,Kuehne+Nagel,,Net 45,false,false
PO-102683,2016-06-06,2016-06-06,CUS-0289,SUP-0107,ALM,Aluminum,DE,Germany,5310,2019.606,10724108.04,EUR,0.894748,2016-07-27,2016-07-29,51,2,delivered,Pending,passed,0,,Road,CIF,DE-PORT-4,DEST-08,low,10.19,1742093.95,199322.0,TRK-10002683,Kuehne+Nagel,,Net 90,false,false
PO-102684,2016-07-07,2016-07-07,CUS-0121,SUP-0190,PLA,Plastic,TR,Turkey,6502,903.9303,5877354.92,TRY,25.747733,2016-07-25,2016-07-22,18,0,delivered,Paid,passed,0,,Road,DAP,TR-PORT-3,DEST-11,low,1.88,407371.74,96288.58,TRK-10002684,DHL,,Net 90,false,false
PO-102685,2016-06-07,2016-06-07,CUS-0276,SUP-0082,LIT,Lithium,US,United States,1885,21008.4288,39600888.26,USD,0.965439,2016-07-27,2016-07-26,50,0,delivered,Paid,passed,0,,Air,CIF,US-PORT-2,DEST-02,normal,7.31,6173345.93,743287.54,TRK-10002685,FedEx,,Net 30,false,false
PO-102686,2016-05-08,2016-05-08,CUS-0136,SUP-0062,SLC,Silicon,IN,India,349,1927.6894,672763.59,INR,80.290994,2016-06-07,2016-06-05,30,0,returned,Paid,passed,53,specification mismatch,Sea,EXW,IN-PORT-2,DEST-12,high,7.79,40539.37,5991.45,TRK-10002686,FedEx,,Net 45,false,false
PO-102687,2016-09-07,2016-09-07,CUS-0013,SUP-0127,REE,Rare Earth,VN,Vietnam,2223,45712.024,101617829.33,VND,23580.293243,2016-10-01,2016-09-30,24,0,delivered,Paid,failed,0,,Sea,FCA,VN-PORT-2,DEST-10,normal,10.2,11340851.53,1692817.58,TRK-10002687,DB Schenker,,Net 60,false,false
PO-102688,2016-12-23,2016-12-23,CUS-0004,SUP-0038,CTN,Cotton,IN,India,12238,1106.0016,13535247.12,INR,81.23598,2017-01-03,2017-01-03,11,0,delivered,Pending,passed,0,,Sea,EXW,IN-PORT-2,DEST-08,low,7.37,2019502.24,138070.26,TRK-10002688,FedEx,,Net 60,false,false
PO-102689,2016-07-17,2016-07-17,CUS-0299,SUP-0128,SLC,Silicon,VN,Vietnam,28313,1976.9313,55972855.4,VND,23880.226429,2016-08-17,2016-08-16,31,0,delivered,Paid,passed,0,,Air,EXW,VN-PORT-2,DEST-04,low,7.1,2357819.06,726615.18,TRK-10002689,DHL,,Net 90,false,false
PO-102690,2016-02-14,2016-02-14,CUS-0161,SUP-0125,LIT,Lithium,VN,Vietnam,10025,14969.0879,150065106.1,VND,23697.904241,2016-02-28,2016-02-26,14,0,delivered,Paid,passed,0,,Rail,FCA,VN-PORT-2,DEST-01,normal,7.56,6228230.37,717578.2,TRK-10002690,Kuehne+Nagel,,Net 45,false,false
PO-102691,2016-11-23,2016-11-23,CUS-0210,SUP-0089,CEM,Cement,US,United States,1924,151.5774,291634.98,USD,0.965737,2016-12-10,2016-12-10,17,0,delivered,Paid,passed,0,,Sea,EXW,US-PORT-1,DEST-01,low,1.85,32525.86,4515.8,TRK-10002691,Maersk,,Net 90,false,false
PO-102692,2016-03-10,2016-03-10,CUS-0069,SUP-0034,STL,Steel,CN,China,699,383.7397,268234.04,CNY,6.898541,2016-03-21,2016-03-23,11,2,delivered,Paid,passed,0,,Rail,CIF,CN-PORT-4,DEST-06,normal,7.93,18445.91,4662.32,TRK-10002692,DB Schenker,,Net 90,false,false
PO-102693,2016-04-12,2016-04-12,CUS-0093,SUP-0092,STL,Steel,DE,Germany,5801,506.2566,2936794.25,EUR,0.890767,2016-05-10,2016-05-13,28,3,delivered,Paid,passed,0,,Sea,DAP,DE-PORT-2,DEST-05,normal,10.46,384295.63,14065.8,TRK-10002693,Maersk,,Net 30,false,false
PO-102694,2016-11-05,2016-11-05,CUS-0296,SUP-0061,STL,Steel,IN,India,3940,395.3124,1557530.9,INR,80.285582,2016-12-21,2016-12-20,46,0,delivered,Paid,passed,0,,Road,DDP,IN-PORT-3,DEST-10,normal,0.87,261215.66,30361.99,TRK-10002694,Maersk,,Net 90,false,false
PO-102695,2016-09-06,2016-09-06,CUS-0105,SUP-0197,PLA,Plastic,AU,Australia,4201,1227.1398,5155214.37,AUD,1.454196,2016-10-13,2016-10-16,37,3,returned,Paid,passed,753,damage in transit,Rail,DAP,AU-PORT-3,DEST-05,high,4.54,773581.9,38258.45,TRK-10002695,FedEx,,Net 45,false,false
PO-102696,2016-12-22,2016-12-22,CUS-0168,SUP-0042,STL,Steel,IN,India,1451,363.6006,527584.51,INR,80.095939,2016-12-29,2017-01-01,7,3,delivered,Paid,passed,0,,Sea,FOB,IN-PORT-1,DEST-07,normal,3.87,29454.36,8534.68,TRK-10002696,DHL,,Net 45,false,false
PO-102697,2016-04-06,2016-04-06,CUS-0070,SUP-0119,STL,Steel,JP,Japan,14483,477.2892,6912579.11,JPY,145.72309,2016-05-03,2016-04-30,27,0,delivered,Paid,passed,0,,Air,DDP,JP-PORT-4,DEST-04,high,5.03,284868.77,17548.06,TRK-10002697,DHL,,Net 45,false,false
PO-102698,2016-10-30,2016-10-30,CUS-0217,SUP-0179,STL,Steel,PL,Poland,14795,432.45,6398097.33,PLN,3.862684,2016-12-03,2016-11-30,34,0,delivered,Paid,passed,0,,Sea,DAP,PL-PORT-1,DEST-10,high,5.21,334208.15,117531.48,TRK-10002698,Maersk,,Net 30,false,false
PO-102699,2016-02-28,2016-02-28,CUS-0307,SUP-0200,CTN,Cotton,AU,Australia,10187,1844.8811,18793803.72,AUD,1.47035,2016-04-22,2016-04-19,54,0,delivered,Paid,passed,0,,Rail,DAP,AU-PORT-3,DEST-03,normal,8.75,1932664.26,54657.26,TRK-10002699,FedEx,,Net 90,false,false
PO-102700,2016-07-04,2016-07-04,CUS-0186,SUP-0066,ALM,Aluminum,US,United States,10367,2316.3528,24013629.83,USD,0.960275,2016-07-28,2016-07-29,24,1,delivered,Paid,passed,0,,Sea,CIF,US-PORT-1,DEST-12,low,0.9,2014418.75,186851.9,TRK-10002700,DB Schenker,,Net 90,false,false
PO-102701,2016-06-22,2016-06-22,CUS-0298,SUP-0024,STL,Steel,CN,China,10811,387.4338,4188547.06,CNY,6.891975,2016-08-21,2016-08-20,60,0,delivered,Paid,failed,0,,Rail,DDP,CN-PORT-3,DEST-05,normal,4.58,300192.55,81166.62,TRK-10002701,Maersk,,Net 45,false,false
PO-102702,2016-02-01,2016-02-01,CUS-0226,SUP-0182,STL,Steel,PL,Poland,20351,430.8736,8768708.87,PLN,3.88775,2016-03-05,2016-03-07,33,2,delivered,Paid,passed,0,,Sea,FOB,PL-PORT-4,DEST-04,normal,6.0,1408496.1,73402.19,TRK-10002702,Maersk,,Net 90,false,false
PO-102703,2016-11-11,2016-11-11,CUS-0100,SUP-0061,STL,Steel,IN,India,4550,413.0968,1879590.36,INR,79.417933,2016-12-31,2016-12-28,50,0,delivered,Paid,passed,0,,Rail,FOB,IN-PORT-4,DEST-11,high,9.41,316830.1,16368.72,TRK-10002703,DB Schenker,,Net 90,false,false
PO-102704,2016-12-19,2016-12-19,CUS-0029,SUP-0132,LIT,Lithium,VN,Vietnam,2049,16439.987,33685533.3,VND,23085.055372,2017-01-05,2017-01-06,17,1,delivered,Paid,passed,0,,Rail,FCA,VN-PORT-4,DEST-07,normal,1.16,3298123.04,486691.03,TRK-10002704,Kuehne+Nagel,,Net 90,false,false
PO-102705,2016-06-08,2016-06-08,CUS-0305,SUP-0109,PLA,Plastic,JP,Japan,24856,1216.0846,30226999.81,JPY,143.165466,2016-07-13,2016-07-13,35,0,delivered,Paid,passed,0,,Sea,DDP,JP-PORT-1,DEST-04,normal,5.09,589309.8,274656.95,TRK-10002705,Kuehne+Nagel,,Net 60,false,false
PO-102706,2016-10-22,2016-10-22,CUS-0297,SUP-0200,CTN,Cotton,AU,Australia,3514,1746.3073,6136524.02,AUD,1.480912,2016-12-13,2016-12-12,52,0,returned,Paid,passed,418,quality defect,Sea,FCA,AU-PORT-2,DEST-07,low,6.74,708667.46,15993.47,TRK-10002706,DHL,,Net 90,false,false
PO-102707,2016-09-30,2016-09-30,CUS-0171,SUP-0111,LIT,Lithium,JP,Japan,10305,21313.7138,219637820.91,JPY,142.240133,2016-10-17,,17,0,cancelled,Paid,passed,0,,Air,FOB,JP-PORT-2,DEST-01,normal,6.14,15112545.81,1273144.41,,FedEx,,Net 30,false,false
PO-102708,2016-10-09,2016-10-09,CUS-0245,SUP-0162,REE,Rare Earth,MX,Mexico,4012,37797.5629,151643822.43,MXN,16.367942,2016-11-13,2016-11-16,35,3,returned,Paid,passed,83,specification mismatch,Sea,FCA,MX-PORT-1,DEST-12,normal,5.1,15997737.67,347799.01,TRK-10002708,DB Schenker,,Net 45,false,false
PO-102709,2016-11-18,2016-11-18,CUS-0032,SUP-0133,STL,Steel,VN,Vietnam,29462,418.8194,12339255.73,VND,23264.375577,2016-12-29,2016-12-27,41,0,delivered,Paid,passed,0,,Rail,FCA,VN-PORT-3,DEST-05,normal,3.6,1933835.37,158862.78,TRK-10002709,DHL,,Net 90,false,false
PO-102710,2016-02-03,2016-02-03,CUS-0297,SUP-0019,COP,Copper,CN,China,197,4992.1458,983452.72,CNY,6.958594,2016-03-18,2016-03-15,44,0,delivered,Refunded,passed,0,,Air,DDP,CN-PORT-2,DEST-05,low,2.1,161975.88,10586.73,TRK-10002710,DHL,,Net 60,false,false
PO-102711,2016-05-07,2016-05-07,CUS-0057,SUP-0175,RBR,Rubber,TH,Thailand,8307,1052.0037,8738994.65,THB,34.553346,2016-05-19,2016-05-17,12,0,delivered,Paid,passed,0,,Sea,FOB,TH-PORT-3,DEST-08,normal,8.07,1402583.85,56600.21,TRK-10002711,FedEx,,Net 45,false,false
PO-102712,2016-07-01,2016-07-01,CUS-0158,SUP-0063,STL,Steel,IN,India,2103,362.2082,761723.8,INR,80.141861,2016-07-04,2016-07-03,3,0,delivered,Disputed,passed,0,,Rail,FOB,IN-PORT-1,DEST-10,low,0.02,86221.51,2235.66,TRK-10002712,DHL,,Net 45,false,false
PO-102713,2016-05-29,2016-05-29,CUS-0264,SUP-0128,SLC,Silicon,VN,Vietnam,23065,1977.947,45621348.54,VND,23962.522902,2016-07-05,2016-07-06,37,1,delivered,Paid,passed,0,,Sea,FOB,VN-PORT-2,DEST-10,normal,3.97,6216514.35,651065.53,TRK-10002713,DB Schenker,,Net 90,false,false
PO-102714,2016-11-20,2016-11-20,CUS-0009,SUP-0177,COP,Copper,TH,Thailand,4368,4846.7458,21170585.84,THB,34.432752,2017-01-15,2017-01-12,56,0,delivered,Paid,passed,0,,Sea,EXW,TH-PORT-4,DEST-10,normal,0.18,2447451.85,325375.65,TRK-10002714,FedEx,,Net 60,false,false
PO-102715,2016-02-26,2016-02-26,CUS-0053,SUP-0045,NIC,Nickel,IN,India,4848,11228.6826,54436653.22,INR,81.450722,2016-04-06,2016-04-07,40,1,delivered,Paid,passed,0,,Road,EXW,IN-PORT-4,DEST-05,normal,0.73,1040864.58,497465.01,TRK-10002715,FedEx,,Net 90,false,false
PO-102716,2016-02-16,2016-02-16,CUS-0022,SUP-0168,STL,Steel,MX,Mexico,1517,411.2363,623845.53,MXN,16.756562,2016-03-15,2016-03-12,28,0,delivered,Paid,passed,0,,Sea,CIF,MX-PORT-4,DEST-11,normal,5.39,79454.39,9028.63,TRK-10002716,DB Schenker,,Net 60,false,false
PO-102717,2016-03-03,2016-03-03,CUS-0164,SUP-0177,COP,Copper,TH,Thailand,23514,5098.8905,119895311.77,THB,34.39293,2016-05-10,2016-05-12,68,2,delivered,Paid,passed,0,,Air,FOB,TH-PORT-1,DEST-12,high,8.97,20345015.57,266000.01,TRK-10002717,Maersk,,Net 60,false,false
