date,entity_type,entity_id,revenue_usd,cost_usd,gross_margin,operating_expenses,ebitda,net_profit,cash_flow,accounts_receivable,accounts_payable,inventory_value,working_capital,roi_percent
2015-08,customer,CUS-0116,3267438.95,2260240.05,30.825,363578.92,643619.98,505624.99,439004.32,729660.51,349992.11,818237.99,920862.15,18.928
2015-08,customer,CUS-0117,911415.42,678639.0,25.54,102161.48,130614.94,85980.16,48551.52,195684.12,86538.11,111683.01,226545.73,20.151
2015-08,customer,CUS-0118,4389982.49,2874507.95,34.521,589621.89,925852.65,717310.93,34501.31,984262.09,169780.62,553461.35,492235.42,27.245
2015-08,customer,CUS-0119,3961665.74,3042299.72,23.207,448580.4,470785.62,303871.63,472028.86,419287.9,417928.37,1182796.79,220215.67,10.1
2015-08,customer,CUS-0120,4529626.42,3539256.52,21.864,247663.21,742706.69,505466.6,124632.57,522546.39,212126.56,1118623.91,944163.25,22.853
2015-08,customer,CUS-0121,3989682.75,3049565.26,23.564,375984.15,564133.35,386806.14,904322.84,580024.88,514727.69,357886.07,1040324.06,17.372
2015-08,customer,CUS-0122,4062325.43,3119540.06,23.208,362954.68,579830.69,335991.62,790891.13,699047.38,314263.37,867008.62,833288.86,14.692
2015-08,customer,CUS-0123,3227772.19,2645202.41,18.049,512746.73,69823.04,-128163.16,145831.06,222521.41,351348.4,540301.81,345805.23,12.005
2015-08,customer,CUS-0124,3072096.68,2254454.4,26.615,517445.37,300196.91,235805.15,-542287.95,503254.62,207135.02,259977.26,310839.51,24.115
2015-08,customer,CUS-0125,4880858.75,3658042.21,25.053,474870.86,747945.68,616478.28,-450692.2,1125172.97,667335.1,573868.09,1062576.04,8.454
2015-08,customer,CUS-0126,4159950.53,3310366.47,20.423,713017.25,136566.81,-46589.73,-163638.06,1038895.11,567045.75,1082906.88,237764.82,23.781
2015-08,customer,CUS-0127,3683570.7,3015795.46,18.128,344121.89,323653.35,132955.15,-38471.63,288532.8,220159.47,506692.76,724804.2,17.736
2015-08,customer,CUS-0128,1930418.63,1684451.95,12.742,177914.34,68052.33,11233.69,80279.29,102242.97,183010.39,176602.06,389883.26,16.333
2015-08,customer,CUS-0129,4879445.93,3196587.86,34.489,416290.77,1266567.3,1018130.61,1423126.83,772446.88,464484.69,1054562.36,1299035.89,21.089
2015-08,customer,CUS-0130,790633.74,504819.28,36.15,41673.91,244140.56,201803.13,140401.09,118479.19,29820.02,173392.58,107826.7,30.461
2015-08,customer,CUS-0131,2258908.38,1578097.53,30.139,200300.3,480510.54,343515.24,134212.81,283986.04,101651.33,537655.28,362954.04,9.579
2015-08,customer,CUS-0132,867180.36,651840.44,24.832,125853.67,89486.25,20163.07,242241.11,192516.28,102968.47,209690.86,252467.02,31.078
2015-08,customer,CUS-0133,1487812.93,915404.04,38.473,140047.0,432361.89,392110.67,183538.99,368265.45,88127.87,207106.73,353817.97,8.763
2015-08,customer,CUS-0134,1434186.28,1036162.86,27.753,198628.29,199395.13,144297.74,-236919.04,117150.46,87606.39,117812.86,394558.88,18.197
2015-08,customer,CUS-0135,3534123.49,2588806.44,26.748,348813.83,596503.22,447672.04,-262800.59,828842.07,234282.4,299360.52,768675.26,7.726
2015-08,customer,CUS-0136,1433485.96,812804.7,43.299,213144.08,407537.17,374754.34,369822.05,254472.45,106503.97,248967.35,149680.37,11.111
2015-08,customer,CUS-0137,4560748.02,3850205.07,15.58,397110.25,313432.7,99216.14,-226930.97,803785.43,658460.63,1455232.06,1012589.13,12.951
2015-08,customer,CUS-0138,1529934.66,885396.55,42.128,197607.65,446930.45,405364.34,-88522.39,368658.21,98407.72,240255.92,403645.95,12.45
2015-08,customer,CUS-0139,1414699.85,1223623.67,13.506,95870.24,95205.94,53123.6,-266297.44,226254.54,117988.79,232506.9,144454.48,7.88
2015-08,customer,CUS-0140,4717669.06,2649389.51,43.841,264658.76,1803620.8,1667842.79,2513.79,573358.23,363665.89,527560.7,1307350.03,4.588
2015-08,customer,CUS-0141,2812854.5,1738668.94,38.188,243309.43,830876.13,634859.17,827258.78,387839.92,105724.76,406436.56,512510.98,25.06
2015-08,customer,CUS-0142,4942516.56,3593634.97,27.291,734782.65,614098.94,512581.76,917578.28,368611.56,267538.01,682613.44,691202.15,21.855
2015-08,customer,CUS-0143,2296281.45,1866997.94,18.695,334419.78,94863.73,15814.55,238616.93,373679.2,241150.71,339822.06,292435.04,7.611
2015-08,customer,CUS-0144,4610704.67,2821059.57,38.815,493756.24,1295888.86,1176771.4,348627.32,991857.06,561487.51,692371.02,1345221.75,18.373
2015-08,customer,CUS-0145,5020610.24,3292734.77,34.416,253016.44,1474859.03,1112301.35,-52011.36,627136.56,478662.38,1072618.6,439163.06,18.126
2015-08,customer,CUS-0146,3880361.7,2507652.87,35.376,693265.88,679442.95,511569.55,758071.69,279070.86,325487.52,789686.41,443716.31,14.041
2015-08,customer,CUS-0147,757211.68,563386.59,25.597,89414.69,104410.4,60344.12,-100748.16,86409.18,87972.8,106859.18,93704.33,5.222
2015-08,customer,CUS-0148,3412044.73,2915422.23,14.555,348812.92,147809.58,-52478.92,679335.62,411696.69,466759.45,400152.81,953956.25,22.758
2015-08,customer,CUS-0149,1926062.17,1186885.81,38.378,179209.1,559967.25,434941.19,-329217.72,207174.49,131511.16,150329.02,275832.19,7.808
2015-08,customer,CUS-0150,2243463.03,1835305.73,18.193,327512.67,80644.64,-84230.03,-21683.13,549475.38,230368.74,160187.86,498781.69,9.455
2015-08,customer,CUS-0151,1344608.26,1017132.62,24.355,158192.2,169283.43,85938.65,19665.15,198469.97,88779.98,333091.27,283768.3,24.99
2015-08,customer,CUS-0152,4426680.39,3133565.87,29.212,339100.14,954014.38,779718.77,151934.74,729469.5,388225.42,913433.95,1280526.4,30.725
2015-08,customer,CUS-0153,185034.96,123441.13,33.288,27052.57,34541.27,28344.23,-7610.89,32210.39,9477.36,42000.5,15090.41,6.588
2015-08,customer,CUS-0154,1257202.5,1062722.53,15.469,74696.62,119783.35,94206.34,-77844.95,115779.61,209357.02,397073.14,164405.03,10.143
2015-08,customer,CUS-0155,3516254.09,2211883.08,37.095,311308.68,993062.32,903679.84,931834.06,310264.43,367141.86,301714.5,368583.93,29.018
2015-08,customer,CUS-0156,1495191.43,1116688.1,25.315,143015.76,235487.57,163820.56,-92191.66,307769.07,68930.26,301002.08,155581.43,17.804
2015-08,customer,CUS-0157,2308015.32,1561366.31,32.35,228045.78,518603.22,413254.73,-223220.04,309866.89,122134.36,376742.79,683306.83,9.32
2015-08,customer,CUS-0158,831467.97,718840.58,13.546,118117.4,-5490.01,-47625.04,24582.24,99783.56,101401.13,276098.57,200987.66,14.09
2015-08,customer,CUS-0159,3401554.7,2243433.24,34.047,561050.67,597070.78,426746.3,973823.14,254516.41,329216.4,313765.16,973177.17,11.476
2015-08,customer,CUS-0160,1165052.17,953145.51,18.189,141688.44,70218.22,-14686.62,267474.64,282465.77,144002.34,260661.44,327536.89,27.078
2015-08,customer,CUS-0161,135632.9,89385.28,34.098,22149.36,24098.26,15563.93,2476.92,15468.39,10269.27,25023.17,12930.38,18.002
2015-08,customer,CUS-0162,2612020.13,1486136.86,43.104,293739.83,832143.44,632678.36,672873.43,272424.55,181135.89,591514.69,359227.83,29.609
2015-08,customer,CUS-0163,3902831.63,2248166.55,42.397,243267.01,1411398.06,1298408.73,540792.31,428197.12,145442.77,709898.82,537471.31,18.705
2015-08,customer,CUS-0164,917086.54,627274.12,31.601,76810.18,213002.24,179253.02,265511.08,129062.29,44429.15,78070.34,127378.1,12.492
2015-08,customer,CUS-0165,873896.14,676154.37,22.628,120718.57,77023.2,43071.38,95225.99,119471.21,72235.48,79216.7,238320.8,19.291
2015-08,customer,CUS-0166,2567500.92,1587023.58,38.188,283709.66,696767.69,613005.48,-466791.57,195951.41,87240.29,602613.97,537295.46,23.673
2015-08,customer,CUS-0167,280061.34,240062.27,14.282,15052.1,24946.96,17809.12,21128.74,53645.81,46906.33,22458.34,19589.26,5.455
2015-08,customer,CUS-0168,3954269.99,3177778.56,19.637,510084.46,266406.97,119309.98,-185159.93,505057.17,592231.3,1188562.71,882722.83,30.507
2015-08,customer,CUS-0169,3949483.19,3321132.65,15.91,284425.92,343924.63,216026.01,944200.82,965298.11,570684.85,312313.23,747358.21,31.42
2015-08,customer,CUS-0170,2234634.91,1397022.11,37.483,266484.26,571128.55,408360.19,-378313.67,435176.59,265982.93,219584.25,317602.55,4.401
2015-08,customer,CUS-0171,1841048.44,1424775.75,22.611,103235.97,313036.72,198332.37,15958.2,330941.63,71400.81,172933.76,426222.83,4.18
2015-08,customer,CUS-0172,190812.45,145608.27,23.69,30581.33,14622.86,-177.83,21317.34,16216.05,10096.73,47778.51,42454.11,15.452
2015-08,customer,CUS-0173,4902339.93,4080527.42,16.764,569192.53,252619.99,47099.68,1333234.74,776297.68,567379.83,869891.33,476874.36,10.438
2015-08,customer,CUS-0174,655092.84,498361.84,23.925,61164.16,95566.84,62721.07,-4696.94,147311.78,56598.57,177772.35,175209.32,6.479
2015-08,customer,CUS-0175,413992.4,327560.71,20.878,33094.48,53337.21,20615.42,78770.93,65296.09,33052.15,79529.41,110997.54,30.368
2015-08,customer,CUS-0176,2492509.93,1783921.12,28.429,348685.06,359903.75,170123.69,-96329.23,137272.16,293392.87,432574.62,719001.24,19.341
2015-08,customer,CUS-0177,3047050.24,2217842.53,27.213,174075.12,655132.58,456418.1,196449.13,376920.07,420168.93,261710.36,356984.42,19.067
2015-08,customer,CUS-0178,3595787.15,2241287.78,37.669,356024.47,998474.89,759540.15,-99077.17,789700.55,174514.52,554082.23,275840.78,24.693
2015-08,customer,CUS-0179,2293021.56,1786684.66,22.082,134253.32,372083.58,285699.53,-351421.63,188989.28,122238.21,530504.29,281705.52,9.01
2015-08,customer,CUS-0180,1869857.89,1048231.78,43.941,285363.38,536262.72,406222.66,186960.85,311513.64,200815.68,389196.74,177927.89,24.188
2015-08,customer,CUS-0181,2282008.29,1975359.98,13.438,383798.49,-77150.18,-169630.96,4257.82,414699.42,167105.48,513809.09,666860.73,21.422
2015-08,customer,CUS-0182,89355.51,59951.74,32.906,8538.28,20865.49,14453.93,7720.84,16764.2,10270.65,20565.63,15045.57,11.573
2015-08,customer,CUS-0183,4214945.55,2436244.01,42.2,245083.25,1533618.3,1301059.4,314259.14,526182.05,140854.06,841379.24,733243.25,16.626
2015-08,customer,CUS-0184,4861204.58,3472755.08,28.562,393853.54,994595.96,726573.08,-17070.37,273370.55,510047.63,350476.92,1140722.42,15.866
2015-08,customer,CUS-0185,3469749.87,2497589.49,28.018,271742.16,700418.22,599678.02,186066.99,817760.23,258709.69,746066.25,374371.06,24.014
2015-08,customer,CUS-0186,775033.32,426886.4,44.92,80732.72,267414.2,236583.91,-149662.93,141715.46,58480.49,63864.23,39588.9,25.946
2015-08,customer,CUS-0187,2361633.25,1971636.03,16.514,235581.55,154415.67,10245.31,345814.41,153252.78,251156.14,262108.81,684066.67,17.389
2015-08,customer,CUS-0188,918356.54,788475.9,14.143,101328.77,28551.86,-8950.54,263893.52,79491.68,50898.81,125237.0,166359.35,15.711
2015-08,customer,CUS-0189,4042296.91,3178341.06,21.373,590298.03,273657.82,-20419.05,523124.06,885983.05,315314.58,979292.62,259824.08,16.17
2015-08,customer,CUS-0190,2045968.72,1441715.76,29.534,226002.38,378250.59,221902.34,365502.11,410997.16,261336.66,149435.55,186622.28,21.143
2015-08,customer,CUS-0191,422967.91,246289.5,41.771,21258.87,155419.53,121926.78,-60430.12,92729.12,42689.11,28732.84,69749.05,16.507
2015-08,customer,CUS-0192,313169.75,232518.47,25.753,45013.68,35637.6,17352.2,-34668.21,32853.42,37063.5,46164.13,88009.55,8.73
2015-08,customer,CUS-0193,4984178.32,3875641.28,22.241,698551.9,409985.13,223520.58,-810941.63,372700.67,323580.61,560680.33,1363324.65,20.856
2015-08,customer,CUS-0194,4466399.4,2475924.79,44.566,277039.71,1713434.9,1607905.75,487396.21,546556.91,469827.31,652740.86,783830.71,4.937
2015-08,customer,CUS-0195,2407370.84,1800973.71,25.189,134881.82,471515.31,359875.83,-16839.55,471498.82,350223.76,301488.06,624365.71,12.442
2015-08,customer,CUS-0196,1301058.07,935957.86,28.062,132925.8,232174.41,157330.71,136224.69,134388.73,138891.33,184072.99,98485.12,19.481
2015-08,customer,CUS-0197,1982847.63,1155302.14,41.735,178388.02,649157.47,609467.11,-238355.55,172192.94,175862.4,391813.86,287063.31,9.663
2015-08,customer,CUS-0198,4735197.09,3573010.05,24.544,644823.77,517363.27,286358.69,357226.91,867773.5,260818.76,317825.09,1362732.69,23.377
2015-08,customer,CUS-0199,2762853.6,1783377.21,35.452,466844.07,512632.32,325771.76,677377.27,532858.29,286090.47,375214.49,776966.88,16.517
2015-08,customer,CUS-0200,1300862.51,1109794.64,14.688,191542.11,-474.23,-82141.63,-10226.94,142980.84,209222.06,272431.86,354792.85,16.494
2015-08,customer,CUS-0201,1376600.95,928308.6,32.565,243219.98,205072.37,143733.8,-174319.9,114312.82,148142.07,213858.83,365221.94,13.619
2015-08,customer,CUS-0202,457513.11,331082.75,27.634,73016.97,53413.39,31779.08,-12061.83,81824.84,52465.17,114542.16,118327.06,23.827
2015-08,customer,CUS-0203,3654224.27,2544919.95,30.357,363776.12,745528.2,671625.07,-715410.25,746659.71,321734.74,248698.79,674552.76,23.36
2015-08,customer,CUS-0204,1535519.73,1131240.85,26.328,263717.85,140561.03,95990.67,242351.3,316750.24,66449.96,285698.44,375086.36,4.257
2015-08,customer,CUS-0205,4109632.53,2679947.28,34.789,379962.4,1049722.85,726266.43,-112061.4,432530.53,199298.91,220031.68,976880.49,6.939
2015-08,customer,CUS-0206,3868055.22,2567349.53,33.627,487568.74,813136.95,555962.86,139087.86,824137.44,493190.81,326253.78,375523.81,9.766
2015-08,customer,CUS-0207,51879.76,37968.91,26.814,5493.32,8417.53,6326.23,5234.28,7599.17,2670.01,8591.83,14037.48,26.028
2015-08,customer,CUS-0208,1357700.49,1048181.32,22.797,226084.76,83434.42,52191.31,151005.99,264209.45,135975.96,148776.92,126233.8,21.302
2015-08,customer,CUS-0209,1162011.82,699696.02,39.786,60062.22,402253.58,360042.08,-189795.11,98622.14,94653.98,274525.97,196112.35,20.507
2015-08,customer,CUS-0210,3376043.02,2059886.95,38.985,603500.85,712655.23,627978.26,738778.11,528324.6,323318.71,429548.27,265834.82,20.121
2015-08,customer,CUS-0211,554438.38,309263.07,44.22,67516.85,177658.46,146186.77,149529.91,114435.55,24589.56,57735.38,104851.72,17.51
2015-08,customer,CUS-0212,1182555.01,653774.11,44.715,122159.9,406621.01,354522.9,125063.46,186992.13,129305.14,186529.73,84295.63,13.17
2015-08,customer,CUS-0213,5044383.29,2807245.43,44.349,775896.45,1461241.42,1149019.66,-6603.17,1131864.0,450685.36,679646.27,297054.01,8.94
2015-08,customer,CUS-0214,3283581.71,1922625.86,41.447,405299.17,955656.67,835081.88,-178891.27,248392.1,230466.75,647056.65,219951.08,24.758
2015-08,customer,CUS-0215,2086594.86,1158231.94,44.492,295428.41,632934.51,561744.55,-63209.5,497799.98,104624.48,200229.95,228068.45,15.356
2015-08,customer,CUS-0216,644226.42,390645.87,39.362,52557.56,201022.98,150110.81,-125473.95,40839.41,65536.02,138399.84,186843.71,22.224
2015-08,customer,CUS-0217,2592722.59,1645722.05,36.525,371620.8,575379.74,437558.92,108285.2,220462.34,325862.16,362437.04,343104.85,19.667
2015-08,customer,CUS-0218,1848111.74,1579179.81,14.552,187256.06,81675.86,30295.95,-141774.7,318873.45,284532.65,181309.71,464601.14,11.801
2015-08,customer,CUS-0219,888315.33,641600.11,27.773,58601.86,188113.36,131145.32,185948.17,111985.66,116136.38,177301.51,230674.0,4.583
2015-08,customer,CUS-0220,1623968.22,1349820.56,16.881,146036.22,128111.44,18972.83,139874.5,207216.65,261273.88,517216.03,126707.98,30.416
2015-08,customer,CUS-0221,4305123.55,3428630.6,20.359,270672.05,605820.89,321889.69,-20834.35,676394.42,225847.3,519370.79,217953.82,5.582
2015-08,customer,CUS-0222,4830015.91,3594033.29,25.59,574958.77,661023.85,531383.34,-769846.15,676241.56,448083.57,929013.38,1296787.97,20.928
2015-08,customer,CUS-0223,1455380.46,1126887.15,22.571,203241.49,125251.81,92636.56,207627.35,203607.74,156855.81,214492.73,361122.27,14.686
2015-08,customer,CUS-0224,2522406.56,1640081.31,34.98,389227.68,493097.58,340502.98,699216.6,627490.49,152227.69,590333.41,301916.43,15.452
2015-08,customer,CUS-0225,2616582.37,1528256.54,41.593,467891.3,620434.53,474070.81,-112420.18,241289.46,267904.5,560365.57,168522.84,19.628
2015-08,customer,CUS-0226,2899417.98,2310696.81,20.305,483123.55,105597.62,-16889.15,-180315.66,153243.23,372919.05,661680.04,222407.83,21.05
2015-08,customer,CUS-0227,3378789.1,2500121.35,26.005,367290.95,511376.8,354174.72,-73900.1,441992.28,165144.19,480464.78,933873.55,28.656
2015-08,customer,CUS-0228,4160578.52,3234181.1,22.266,259334.71,667062.72,350783.29,756353.79,706829.9,503967.51,925669.08,342609.13,16.923
2015-08,customer,CUS-0229,2951779.26,2213500.45,25.011,367986.49,370292.31,265558.08,-377141.18,167873.02,275409.22,877038.56,699778.18,15.864
2015-08,customer,CUS-0230,108553.67,92143.29,15.117,7687.58,8722.8,5891.21,-8141.25,24172.49,15281.77,24317.27,12027.76,17.712
2015-08,customer,CUS-0231,1076766.45,850432.55,21.02,116296.47,110037.43,24761.92,224949.3,154393.65,94690.78,262052.98,276046.97,5.332
2015-08,customer,CUS-0232,4932888.77,3402706.44,31.02,320115.47,1210066.85,1066791.85,499173.98,1093287.42,497010.81,730045.18,337681.28,29.998
2015-08,customer,CUS-0233,4559285.28,2738971.09,39.925,767513.62,1052800.58,837237.76,688207.24,910654.97,365111.77,422045.3,739236.31,15.547
2015-08,customer,CUS-0234,4068547.88,3384055.14,16.824,676115.57,8377.17,-97919.55,572473.98,403657.72,264956.03,1080101.67,884171.38,19.426
2015-08,customer,CUS-0235,4450734.59,2569153.82,42.276,546208.17,1335372.59,1035640.75,-888045.02,791579.56,224267.74,784395.92,1063818.55,14.104
2015-08,customer,CUS-0236,1353638.84,1080642.02,20.168,73872.63,199124.19,115819.3,-213689.35,180547.45,194778.12,125072.69,303095.75,19.744
2015-08,customer,CUS-0237,2431189.1,2013684.14,17.173,224907.38,192597.58,76130.74,430510.73,371798.88,271221.3,549472.89,568529.82,15.407
2015-08,customer,CUS-0238,1063805.73,630364.99,40.744,91297.93,342142.82,281788.89,14509.44,148113.54,74062.83,175255.26,223867.43,8.534
2015-08,customer,CUS-0239,3423908.79,2548807.84,25.559,544815.28,330285.68,108261.61,343637.81,220798.04,218068.65,437824.45,416561.95,16.302
2015-08,customer,CUS-0240,2481155.96,1838680.28,25.894,144915.73,497559.95,443523.41,250897.55,236018.59,299871.68,550460.22,547159.29,6.395
2015-08,customer,CUS-0241,897288.63,561272.51,37.448,58783.44,277232.68,248639.49,182930.91,74200.75,89895.6,157237.32,266897.79,17.658
2015-08,customer,CUS-0242,132686.28,99370.71,25.109,23771.89,9543.68,1700.15,-15340.9,12454.2,16517.08,17815.54,34214.26,25.705
2015-08,customer,CUS-0243,2958900.32,1691956.21,42.818,178601.87,1088342.24,974089.64,633258.17,444080.54,274426.56,145194.43,737292.5,14.492
2015-08,customer,CUS-0244,585371.41,502224.78,14.204,63616.89,19529.74,-21554.99,21875.13,113513.11,48816.69,143822.67,71980.62,7.356
2015-08,customer,CUS-0245,2780749.63,2398179.86,13.758,236072.06,146497.71,-26697.48,241305.71,565157.88,403264.15,524860.95,455080.76,9.08
2015-08,customer,CUS-0246,4774722.73,3651338.91,23.528,801830.41,321553.42,47808.62,729760.29,570087.78,347582.02,759454.62,1192673.23,12.443
2015-08,customer,CUS-0247,340765.76,291561.76,14.439,19941.02,29262.97,8344.14,77919.65,77981.12,33203.48,108394.19,57384.5,27.653
2015-08,customer,CUS-0248,1355379.13,753286.18,44.422,95842.19,506250.76,462619.18,119567.18,245170.56,149237.01,243900.23,337860.19,13.408
2015-08,customer,CUS-0249,291988.17,175883.23,39.764,39423.13,76681.81,54508.12,11337.66,65076.11,29204.08,38724.82,37579.65,25.831
2015-08,customer,CUS-0250,599501.08,417615.62,30.339,59509.57,122375.89,104752.1,135802.17,93761.87,25839.82,48621.99,110162.46,30.241
2015-08,customer,CUS-0251,2936343.36,2169889.9,26.102,503223.86,263229.6,166176.7,452348.68,321892.87,390176.02,605663.54,683321.98,29.252
2015-08,customer,CUS-0252,2273587.35,1332903.29,41.374,235593.93,705090.12,617131.59,-240.07,540650.32,72923.27,209260.34,285287.57,24.823
2015-08,customer,CUS-0253,1908526.11,1418374.4,25.682,331123.64,159028.07,63389.44,-137834.72,405447.99,136677.97,354263.46,376059.77,15.169
